Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,50.0,1010.0,0.0,"(50, 161)",[]
0,2,46.0,926.0,0.0,"(65, 60)","[[(133, 176), 17], [(133, 176), 18], [(77, 137), 30], [(65, 157), 35], [(65, 157), 37], [(121, 137), 42], [(92, 158), 46], [(133, 176), 47], [(65, 157), 48], [(153, 269), 49], [(77, 137), 57], [(40, 174), 60], [(77, 137), 61], [(173, 215), 63], [(52, 115), 64], [(153, 269), 65], [(153, 269), 66], [(142, 248), 67], [(92, 158), 69], [(173, 215), 70], [(104, 96), 71], [(70, 64), 72], [(206, 289), 73], [(173, 215), 74]]"
0,3,49.0,998.0,0.0,"(118, 216)","[[(133, 176), 12], [(77, 137), 32], [(77, 137), 33], [(77, 137), 34], [(65, 157), 35], [(65, 157), 37], [(133, 176), 38], [(65, 157), 39], [(121, 137), 41], [(77, 137), 43], [(77, 137), 47], [(121, 137), 48], [(187, 271), 49], [(40, 174), 51], [(92, 158), 54], [(187, 271), 57], [(65, 157), 58], [(206, 289), 63], [(52, 115), 66], [(187, 271), 68], [(77, 137), 69], [(177, 297), 71], [(74, 181), 72], [(40, 174), 73], [(77, 137), 74]]"
0,4,50.0,1019.0,0.0,"(114, 234)","[[(133, 176), 8], [(133, 176), 11], [(133, 176), 17], [(77, 137), 22], [(77, 137), 23], [(173, 215), 25], [(77, 137), 30], [(173, 215), 32], [(65, 157), 39], [(74, 181), 40], [(40, 174), 41], [(77, 137), 42], [(92, 158), 43], [(77, 137), 44], [(133, 176), 46], [(153, 269), 47], [(133, 176), 48], [(77, 137), 54], [(92, 158), 56], [(65, 157), 57], [(133, 176), 58], [(153, 269), 60], [(153, 269), 61], [(92, 158), 62], [(187, 271), 64], [(74, 181), 66], [(133, 176), 67], [(187, 271), 68], [(136, 201), 70], [(160, 188), 71], [(112, 76), 72], [(149, 152), 73], [(70, 64), 74]]"
0,5,50.0,1018.0,0.0,"(103, 247)","[[(133, 176), 13], [(133, 176), 39], [(153, 269), 48], [(74, 181), 49], [(121, 137), 50], [(133, 176), 51], [(187, 271), 54], [(77, 137), 59], [(121, 243), 63], [(121, 243), 65], [(173, 215), 66], [(121, 137), 68], [(52, 115), 69], [(142, 248), 70], [(153, 269), 72], [(121, 243), 73], [(133, 176), 74]]"
0,6,49.0,995.0,0.0,"(44, 178)","[[(65, 157), 20], [(77, 137), 33], [(187, 271), 35], [(187, 271), 46], [(133, 176), 48], [(133, 176), 56], [(77, 137), 59], [(187, 271), 61], [(121, 137), 62], [(121, 243), 63], [(65, 157), 64], [(121, 243), 73]]"
0,7,53.0,1060.0,0.0,"(151, 187)",[]
0,8,52.0,1044.0,0.0,"(71, 198)",[]
0,9,51.0,1025.0,0.0,"(87, 97)","[[(65, 157), 23], [(133, 176), 29], [(206, 289), 33], [(173, 215), 38], [(206, 289), 40], [(40, 174), 45], [(133, 176), 47], [(173, 215), 50], [(40, 174), 51], [(153, 269), 52], [(206, 289), 53], [(77, 137), 57], [(153, 269), 58], [(121, 243), 61], [(99, 190), 63], [(153, 269), 64], [(40, 174), 66], [(92, 158), 70], [(187, 271), 74]]"
1,1,51.0,1032.0,53.783170000000005,"(50, 161)",[]
