Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,52.0,1056.0,0.0,"(np.int64(59), np.int64(149))",[]
0,2,57.0,1149.0,0.0,"(np.int64(161), np.int64(245))",[]
0,3,49.0,983.0,0.0,"(np.int64(197), np.int64(237))",[]
0,4,49.0,993.0,0.0,"(np.int64(37), np.int64(184))",[]
0,5,51.0,1032.0,0.0,"(np.int64(196), np.int64(214))",[]
0,6,52.0,1048.0,0.0,"(np.int64(164), np.int64(188))",[]
0,7,53.0,1061.0,0.0,"(np.int64(35), np.int64(202))",[]
0,8,53.0,1063.0,0.0,"(np.int64(126), np.int64(154))",[]
0,9,52.0,1044.0,0.0,"(np.int64(89), np.int64(74))",[]
1,1,54.0,685.1589340209961,51.17592850401157,"(np.int64(59), np.int64(149))",[]
1,2,57.0,749.9582611083985,54.814250958086205,"(np.int64(161), np.int64(245))",[]
1,3,49.0,675.7664199829102,46.9030202009915,"(np.int64(197), np.int64(237))",[]
1,4,49.0,668.7322402954102,48.021503820738175,"(np.int64(37), np.int64(184))",[]
1,5,47.0,758.4474346160888,46.75206806584047,"(np.int64(196), np.int64(214))",[]
1,6,52.0,744.4510620117187,47.58478526272462,"(np.int64(164), np.int64(188))",[]
1,7,53.0,747.3885543823242,48.216007417029964,"(np.int64(35), np.int64(202))",[]
1,8,53.0,758.3291450500489,48.599073190829486,"(np.int64(126), np.int64(154))",[]
1,9,47.0,848.9356063842773,41.94570959424536,"(np.int64(89), np.int64(74))",[]
2,1,58.0,706.0,31.586473313028943,"(np.int64(166), np.int64(204))",[]
2,2,56.0,775.0,36.88485685536438,"(np.int64(57), np.int64(129))",[]
2,3,49.0,701.0,27.57377248266488,"(np.int64(182), np.int64(232))",[]
2,4,48.0,685.0,29.789334070927723,"(np.int64(98), np.int64(226))",[]
2,5,46.0,707.015160369873,32.42882921775388,"(np.int64(186), np.int64(223))",[]
2,6,51.0,773.0,31.306303759190364,"(np.int64(104), np.int64(199))",[]
2,7,54.0,764.0,32.632623818485975,"(np.int64(135), np.int64(128))",[]
2,8,52.0,781.0,33.11686326881458,"(np.int64(67), np.int64(146))",[]
2,9,50.0,802.4337501525879,34.35946867267454,"(np.int64(122), np.int64(118))",[]
