Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,53.0,1077.0,0.0,"(142, 219)",[]
0,2,52.0,1040.0,0.0,"(103, 255)","[[(139, 235), 18], [(36, 186), 22]]"
0,3,52.0,1041.0,0.0,"(174, 141)","[[(108, 201), 7], [(139, 235), 9], [(150, 211), 10]]"
0,4,53.0,1061.0,0.0,"(89, 99)","[[(108, 201), 9], [(139, 235), 12]]"
0,5,54.0,1087.0,0.0,"(64, 70)","[[(108, 201), 8], [(108, 201), 10], [(84, 179), 24], [(139, 251), 26], [(65, 215), 27], [(155, 266), 29], [(139, 251), 32]]"
0,6,49.0,987.0,0.0,"(137, 216)","[[(139, 235), 12], [(84, 144), 14], [(84, 144), 17], [(139, 235), 21], [(150, 211), 24], [(108, 201), 25], [(84, 179), 26], [(139, 251), 28], [(84, 179), 31], [(108, 201), 32]]"
0,7,53.0,1070.0,0.0,"(51, 228)","[[(108, 201), 5], [(84, 144), 12]]"
0,8,51.0,1030.0,0.0,"(113, 118)","[[(36, 186), 32], [(150, 211), 33], [(84, 179), 37], [(108, 201), 40], [(150, 211), 46], [(106, 139), 48], [(86, 214), 51], [(108, 201), 53], [(48, 165), 57], [(84, 179), 59], [(206, 278), 60], [(206, 278), 61], [(48, 165), 63]]"
0,9,52.0,1040.0,0.0,"(92, 185)","[[(139, 235), 15], [(108, 201), 20], [(90, 121), 21], [(90, 121), 22], [(36, 186), 23], [(150, 211), 24]]"
1,1,53.0,994.0,48.85132999999999,"(142, 219)",[]
1,2,52.0,1062.0,44.49999999999999,"(103, 255)","[[(139, 235), 18], [(36, 186), 22]]"
1,3,52.0,1076.0,47.65987999999999,"(174, 141)","[[(108, 201), 7], [(139, 235), 9], [(150, 211), 10]]"
1,4,52.0,1085.0,40.5,"(89, 99)","[[(108, 201), 9], [(139, 235), 12]]"
1,5,51.0,1112.0,39.39999999999999,"(64, 70)","[[(108, 201), 8], [(108, 201), 10], [(84, 179), 24], [(139, 251), 26], [(65, 215), 27], [(155, 266), 29], [(139, 251), 32]]"
1,6,49.0,904.0,42.79999999999998,"(137, 216)","[[(139, 235), 12], [(84, 144), 14], [(84, 144), 17], [(139, 235), 21], [(150, 211), 24], [(108, 201), 25], [(84, 179), 26], [(139, 251), 28], [(84, 179), 31], [(108, 201), 32]]"
1,7,53.0,1088.0,46.8,"(51, 228)","[[(108, 201), 5], [(84, 144), 12]]"
1,8,47.0,1060.0,50.34112,"(113, 118)","[[(36, 186), 32], [(150, 211), 33], [(84, 179), 37], [(108, 201), 40], [(150, 211), 46], [(106, 139), 48], [(86, 214), 51], [(108, 201), 53], [(48, 165), 57], [(84, 179), 59], [(206, 278), 60], [(206, 278), 61], [(48, 165), 63]]"
1,9,57.0,1079.0,47.579969999999996,"(92, 185)","[[(139, 235), 15], [(108, 201), 20], [(90, 121), 21], [(90, 121), 22], [(36, 186), 23], [(150, 211), 24]]"
2,1,51.0,1014.0,66.01128974872972,"(128, 141)",[]
2,2,51.0,1085.0,72.6160325,"(91, 150)","[[(139, 235), 18], [(36, 186), 22]]"
2,3,51.0,1111.0,71.32842328562681,"(169, 295)","[[(108, 201), 7], [(139, 235), 9], [(150, 211), 10]]"
2,4,51.0,1031.0,61.100812499999996,"(181, 163)","[[(108, 201), 9], [(139, 235), 12]]"
2,5,50.0,1051.0,74.74478079999999,"(187, 267)","[[(108, 201), 8], [(108, 201), 10], [(84, 179), 24], [(139, 251), 26], [(65, 215), 27], [(155, 266), 29], [(139, 251), 32]]"
2,6,48.0,829.0,51.394195199999984,"(158, 216)","[[(139, 235), 12], [(84, 144), 14], [(84, 144), 17], [(139, 235), 21], [(150, 211), 24], [(108, 201), 25], [(84, 179), 26], [(139, 251), 28], [(84, 179), 31], [(108, 201), 32]]"
2,7,52.0,1117.0,76.1139392,"(122, 253)","[[(108, 201), 5], [(84, 144), 12]]"
2,8,51.0,1084.0,85.62734176900403,"(240, 285)","[[(36, 186), 32], [(150, 211), 33], [(84, 179), 37], [(108, 201), 40], [(150, 211), 46], [(106, 139), 48], [(86, 214), 51], [(108, 201), 53], [(48, 165), 57], [(84, 179), 59], [(206, 278), 60], [(206, 278), 61], [(48, 165), 63]]"
2,9,60.0,973.0,58.75821857015466,"(115, 91)","[[(139, 235), 15], [(108, 201), 20], [(90, 121), 21], [(90, 121), 22], [(36, 186), 23], [(150, 211), 24]]"
3,1,53.0,1041.0,76.0855568517765,"(185, 219)",[]
3,2,55.0,1116.0,83.41304836126966,"(148, 275)","[[(139, 235), 18], [(36, 186), 22]]"
3,3,55.0,1139.0,91.05092577025276,"(202, 294)","[[(108, 201), 7], [(139, 235), 9], [(150, 211), 10]]"
3,4,55.0,1052.0,82.08343938445049,"(219, 294)","[[(108, 201), 9], [(139, 235), 12]]"
3,5,54.0,996.0,82.76247186062112,"(73, 143)","[[(108, 201), 8], [(108, 201), 10], [(84, 179), 24], [(139, 251), 26], [(65, 215), 27], [(155, 266), 29], [(139, 251), 32]]"
3,6,47.0,757.0,49.77593627732811,"(245, 276)","[[(139, 235), 12], [(84, 144), 14], [(84, 144), 17], [(139, 235), 21], [(150, 211), 24], [(108, 201), 25], [(84, 179), 26], [(139, 251), 28], [(84, 179), 31], [(108, 201), 32]]"
3,7,56.0,1141.0,90.86152889346829,"(162, 292)","[[(108, 201), 5], [(84, 144), 12]]"
3,8,55.0,1114.0,91.79321569730467,"(188, 292)","[[(36, 186), 32], [(150, 211), 33], [(84, 179), 37], [(108, 201), 40], [(150, 211), 46], [(106, 139), 48], [(86, 214), 51], [(108, 201), 53], [(48, 165), 57], [(84, 179), 59], [(206, 278), 60], [(206, 278), 61], [(48, 165), 63]]"
3,9,59.0,994.0,22.630752999108253,"(62, 68)","[[(139, 235), 15], [(108, 201), 20], [(90, 121), 21], [(90, 121), 22], [(36, 186), 23], [(150, 211), 24]]"
4,1,57.0,1080.0,81.05044385000431,"(113, 86)",[]
4,2,61.0,1148.0,89.49939998217644,"(68, 219)","[[(139, 235), 18], [(36, 186), 22]]"
4,3,59.0,1169.0,91.18945078018774,"(64, 136)","[[(108, 201), 7], [(139, 235), 9], [(150, 211), 10]]"
4,4,61.0,1077.0,80.62445301572765,"(151, 208)","[[(108, 201), 9], [(139, 235), 12]]"
4,5,53.0,1033.0,72.60656436887761,"(98, 76)","[[(108, 201), 8], [(108, 201), 10], [(84, 179), 24], [(139, 251), 26], [(65, 215), 27], [(155, 266), 29], [(139, 251), 32]]"
4,6,46.0,776.0,35.14315539412966,"(81, 172)","[[(139, 235), 12], [(84, 144), 14], [(84, 144), 17], [(139, 235), 21], [(150, 211), 24], [(108, 201), 25], [(84, 179), 26], [(139, 251), 28], [(84, 179), 31], [(108, 201), 32]]"
4,7,60.0,1180.0,83.12466534564336,"(83, 230)","[[(108, 201), 5], [(84, 144), 12]]"
4,8,62.0,1143.0,87.29464909058983,"(124, 267)","[[(36, 186), 32], [(150, 211), 33], [(84, 179), 37], [(108, 201), 40], [(150, 211), 46], [(106, 139), 48], [(86, 214), 51], [(108, 201), 53], [(48, 165), 57], [(84, 179), 59], [(206, 278), 60], [(206, 278), 61], [(48, 165), 63]]"
4,9,59.0,1021.0,28.241527099375773,"(166, 171)","[[(139, 235), 15], [(108, 201), 20], [(90, 121), 21], [(90, 121), 22], [(36, 186), 23], [(150, 211), 24]]"
5,1,55.0,995.0,76.10049058824109,"(50, 145)",[]
5,2,67.0,1184.0,84.45690630793995,"(97, 230)","[[(139, 235), 18], [(36, 186), 22]]"
5,3,63.0,1193.0,87.96230124141732,"(152, 168)","[[(108, 201), 7], [(139, 235), 9], [(150, 211), 10]]"
5,4,58.0,1108.0,73.1298850165904,"(99, 153)","[[(108, 201), 9], [(139, 235), 12]]"
5,5,55.0,1063.0,79.66092901360099,"(93, 214)","[[(108, 201), 8], [(108, 201), 10], [(84, 179), 24], [(139, 251), 26], [(65, 215), 27], [(155, 266), 29], [(139, 251), 32]]"
5,6,45.0,801.0,37.500208775890755,"(58, 224)","[[(139, 235), 12], [(84, 144), 14], [(84, 144), 17], [(139, 235), 21], [(150, 211), 24], [(108, 201), 25], [(84, 179), 26], [(139, 251), 28], [(84, 179), 31], [(108, 201), 32]]"
5,7,67.0,1217.0,81.12793811725228,"(131, 209)","[[(108, 201), 5], [(84, 144), 12]]"
5,8,61.0,1185.0,76.08465851070882,"(110, 153)","[[(36, 186), 32], [(150, 211), 33], [(84, 179), 37], [(108, 201), 40], [(150, 211), 46], [(106, 139), 48], [(86, 214), 51], [(108, 201), 53], [(48, 165), 57], [(84, 179), 59], [(206, 278), 60], [(206, 278), 61], [(48, 165), 63]]"
