Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,56.0,1138.0,0.0,"(71, 126)","[[(161, 111), 5], [(153, 171), 8], [(155, 286), 10], [(127, 177), 11], [(136, 153), 15], [(70, 235), 16], [(38, 173), 17], [(155, 286), 18], [(155, 286), 19], [(127, 177), 20], [(161, 111), 21], [(91, 209), 23], [(49, 105), 24]]"
0,2,52.0,1052.0,0.0,"(37, 167)","[[(38, 173), 7], [(161, 111), 9], [(136, 153), 11], [(115, 136), 12], [(161, 111), 14], [(136, 153), 17], [(38, 173), 18], [(127, 177), 19], [(184, 296), 21], [(91, 209), 24], [(130, 111), 27], [(130, 111), 28], [(227, 282), 29], [(100, 171), 31], [(100, 171), 32], [(91, 209), 33], [(181, 207), 34], [(52, 207), 36], [(91, 209), 38], [(227, 282), 39]]"
0,3,53.0,1060.0,0.0,"(150, 98)","[[(206, 289), 8], [(192, 232), 20], [(109, 234), 22], [(49, 105), 23], [(127, 177), 24], [(100, 171), 25], [(52, 207), 27], [(142, 201), 29], [(52, 207), 35], [(155, 286), 37], [(49, 105), 39], [(91, 209), 40], [(115, 249), 41], [(155, 286), 42], [(49, 105), 47], [(52, 207), 49], [(155, 286), 51]]"
0,4,54.0,1091.0,0.0,"(111, 165)","[[(38, 173), 5], [(142, 201), 9], [(227, 282), 13], [(115, 136), 17], [(185, 228), 18], [(227, 282), 19], [(227, 282), 20], [(184, 296), 21], [(70, 235), 22], [(91, 209), 24]]"
0,5,50.0,1017.0,0.0,"(38, 217)","[[(127, 87), 8], [(38, 173), 9], [(161, 111), 10], [(115, 136), 11], [(52, 207), 12], [(206, 289), 13], [(38, 173), 14], [(130, 111), 17], [(206, 289), 24], [(91, 209), 27], [(227, 282), 28], [(227, 282), 29]]"
0,6,55.0,1113.0,0.0,"(140, 204)","[[(136, 153), 8], [(52, 207), 13], [(142, 201), 15], [(206, 289), 18], [(155, 286), 19], [(38, 173), 20], [(227, 282), 23], [(184, 296), 25], [(184, 296), 26], [(100, 171), 28], [(192, 232), 29], [(142, 201), 30], [(91, 209), 31], [(115, 249), 32], [(52, 207), 33], [(91, 209), 34], [(142, 201), 41], [(227, 282), 42], [(192, 232), 43], [(136, 153), 46], [(142, 201), 47], [(98, 72), 48], [(155, 286), 50], [(168, 235), 51]]"
0,7,52.0,1054.0,0.0,"(142, 176)","[[(38, 173), 10], [(184, 296), 11], [(142, 201), 12], [(136, 153), 16], [(142, 201), 18], [(136, 153), 19], [(130, 111), 20], [(130, 111), 22], [(115, 136), 23], [(52, 207), 25]]"
0,8,52.0,1042.0,0.0,"(159, 205)","[[(38, 173), 7], [(127, 177), 9], [(38, 173), 10], [(91, 209), 13], [(227, 282), 14], [(38, 173), 15], [(139, 232), 16], [(136, 153), 17]]"
0,9,52.0,1054.0,0.0,"(43, 152)","[[(161, 111), 4], [(227, 282), 8], [(184, 296), 10], [(127, 177), 12], [(227, 282), 13], [(168, 235), 16], [(185, 228), 17], [(168, 235), 18], [(38, 173), 19], [(109, 234), 20], [(109, 234), 21], [(192, 232), 22], [(161, 111), 23], [(186, 145), 24], [(155, 286), 25]]"
1,1,52.0,1182.0,57.82512,"(71, 126)","[[(161, 111), 5], [(153, 171), 8], [(155, 286), 10], [(127, 177), 11], [(136, 153), 15], [(70, 235), 16], [(38, 173), 17], [(155, 286), 18], [(155, 286), 19], [(127, 177), 20], [(161, 111), 21], [(91, 209), 23], [(49, 105), 24]]"
