Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,52.0,1053.0,0.0,"(148, 128)","[[(161, 249), 10], [(59, 213), 12], [(105, 96), 14], [(148, 189), 15], [(105, 96), 18]]"
0,2,56.0,1130.0,0.0,"(101, 123)","[[(59, 213), 8], [(105, 96), 9], [(59, 213), 12], [(161, 249), 14], [(215, 307), 16], [(161, 249), 17], [(87, 206), 18], [(81, 156), 19]]"
0,3,51.0,1034.0,0.0,"(51, 159)","[[(142, 281), 9], [(184, 266), 10], [(142, 281), 11], [(81, 156), 12], [(59, 213), 13], [(81, 156), 14]]"
0,4,52.0,1057.0,0.0,"(64, 227)","[[(169, 215), 12], [(87, 206), 13], [(148, 189), 16], [(142, 195), 17], [(105, 96), 18], [(81, 156), 20], [(81, 156), 21]]"
0,5,53.0,1072.0,0.0,"(161, 161)","[[(161, 249), 4], [(161, 249), 5], [(215, 307), 7], [(108, 231), 10], [(142, 195), 12]]"
0,6,55.0,1113.0,0.0,"(70, 62)","[[(59, 213), 10], [(215, 307), 11], [(59, 213), 13], [(87, 206), 15], [(105, 96), 16], [(180, 296), 17], [(105, 96), 18], [(105, 96), 19], [(81, 156), 20], [(108, 231), 21], [(59, 213), 22]]"
0,7,53.0,1066.0,0.0,"(47, 223)","[[(161, 249), 9], [(108, 231), 13], [(59, 213), 14], [(108, 231), 15], [(156, 172), 17], [(161, 249), 18], [(81, 156), 19], [(171, 142), 20], [(81, 156), 22]]"
0,8,54.0,1085.0,0.0,"(98, 225)","[[(169, 215), 5], [(161, 249), 9], [(87, 206), 10], [(59, 213), 11], [(59, 213), 12], [(81, 156), 13], [(81, 156), 14], [(105, 96), 15]]"
0,9,52.0,1040.0,0.0,"(161, 287)","[[(169, 215), 7], [(108, 231), 15], [(180, 296), 19], [(87, 206), 20], [(161, 249), 21], [(180, 296), 23], [(105, 96), 30], [(87, 206), 36], [(113, 185), 38], [(87, 206), 44], [(87, 206), 45], [(113, 185), 46], [(115, 77), 47]]"
1,1,52.0,1077.0,47.30000000000001,"(148, 128)","[[(161, 249), 10], [(59, 213), 12], [(105, 96), 14], [(148, 189), 15], [(105, 96), 18]]"
1,2,57.0,1149.0,55.12597,"(101, 123)","[[(59, 213), 8], [(105, 96), 9], [(59, 213), 12], [(161, 249), 14], [(215, 307), 16], [(161, 249), 17], [(87, 206), 18], [(81, 156), 19]]"
1,3,51.0,1065.0,51.03925,"(51, 159)","[[(142, 281), 9], [(184, 266), 10], [(142, 281), 11], [(81, 156), 12], [(59, 213), 13], [(81, 156), 14]]"
1,4,52.0,1077.0,54.60607999999999,"(64, 227)","[[(169, 215), 12], [(87, 206), 13], [(148, 189), 16], [(142, 195), 17], [(105, 96), 18], [(81, 156), 20], [(81, 156), 21]]"
1,5,53.0,1094.0,50.02927999999999,"(161, 161)","[[(161, 249), 4], [(161, 249), 5], [(215, 307), 7], [(108, 231), 10], [(142, 195), 12]]"
1,6,55.0,1134.0,42.80000000000001,"(70, 62)","[[(59, 213), 10], [(215, 307), 11], [(59, 213), 13], [(87, 206), 15], [(105, 96), 16], [(180, 296), 17], [(105, 96), 18], [(105, 96), 19], [(81, 156), 20], [(108, 231), 21], [(59, 213), 22]]"
1,7,53.0,1083.0,49.10000000000001,"(47, 223)","[[(161, 249), 9], [(108, 231), 13], [(59, 213), 14], [(108, 231), 15], [(156, 172), 17], [(161, 249), 18], [(81, 156), 19], [(171, 142), 20], [(81, 156), 22]]"
1,8,55.0,1121.0,52.192,"(98, 225)","[[(169, 215), 5], [(161, 249), 9], [(87, 206), 10], [(59, 213), 11], [(59, 213), 12], [(81, 156), 13], [(81, 156), 14], [(105, 96), 15]]"
1,9,49.0,982.0,45.900000000000006,"(161, 287)","[[(169, 215), 7], [(108, 231), 15], [(180, 296), 19], [(87, 206), 20], [(161, 249), 21], [(180, 296), 23], [(105, 96), 30], [(87, 206), 36], [(113, 185), 38], [(87, 206), 44], [(87, 206), 45], [(113, 185), 46], [(115, 77), 47]]"
2,1,51.0,1100.0,73.74503169999998,"(101, 86)","[[(161, 249), 10], [(59, 213), 12], [(105, 96), 14], [(148, 189), 15], [(105, 96), 18]]"
2,2,60.0,1184.0,80.24337454379187,"(78, 144)","[[(59, 213), 8], [(105, 96), 9], [(59, 213), 12], [(161, 249), 14], [(215, 307), 16], [(161, 249), 17], [(87, 206), 18], [(81, 156), 19]]"
2,3,50.0,1096.0,77.59824003037313,"(34, 160)","[[(142, 281), 9], [(184, 266), 10], [(142, 281), 11], [(81, 156), 12], [(59, 213), 13], [(81, 156), 14]]"
