Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,53.0,1069.0,0.0,"(78, 90)","[[(198, 283), 9], [(167, 152), 12], [(126, 80), 13], [(101, 131), 14], [(198, 283), 23]]"
0,2,52.0,1043.0,0.0,"(168, 118)","[[(142, 185), 3], [(73, 140), 6], [(229, 272), 8], [(142, 185), 10], [(162, 233), 11], [(93, 183), 12], [(93, 183), 17], [(198, 283), 18]]"
0,3,51.0,1021.0,0.0,"(75, 216)","[[(162, 291), 6]]"
0,4,53.0,1079.0,0.0,"(111, 140)","[[(142, 185), 5], [(162, 233), 9], [(192, 232), 12], [(101, 131), 13], [(93, 183), 14], [(167, 152), 16], [(93, 183), 17], [(93, 183), 18], [(162, 291), 22], [(93, 183), 23]]"
0,5,53.0,1072.0,0.0,"(158, 151)","[[(198, 283), 10], [(162, 233), 11], [(198, 283), 14], [(162, 291), 15]]"
0,6,50.0,1013.0,0.0,"(56, 180)","[[(198, 283), 12], [(229, 272), 19], [(93, 183), 20], [(162, 233), 23]]"
0,7,51.0,1028.0,0.0,"(176, 244)","[[(73, 140), 8], [(142, 185), 11]]"
0,8,55.0,1114.0,0.0,"(256, 282)","[[(162, 291), 5], [(176, 307), 8], [(93, 183), 11], [(93, 183), 14]]"
0,9,53.0,1072.0,0.0,"(201, 228)","[[(162, 291), 9], [(250, 282), 18], [(250, 282), 19], [(162, 233), 20]]"
1,1,56.0,1095.0,50.0,"(78, 90)","[[(198, 283), 9], [(167, 152), 12], [(126, 80), 13], [(101, 131), 14], [(198, 283), 23]]"
1,2,52.0,1081.0,49.79999999999998,"(168, 118)","[[(142, 185), 3], [(73, 140), 6], [(229, 272), 8], [(142, 185), 10], [(162, 233), 11], [(93, 183), 12], [(93, 183), 17], [(198, 283), 18]]"
1,3,51.0,1045.0,49.63812999999999,"(75, 216)","[[(162, 291), 6]]"
1,4,53.0,1112.0,55.42172999999999,"(111, 140)","[[(142, 185), 5], [(162, 233), 9], [(192, 232), 12], [(101, 131), 13], [(93, 183), 14], [(167, 152), 16], [(93, 183), 17], [(93, 183), 18], [(162, 291), 22], [(93, 183), 23]]"
1,5,53.0,1112.0,51.27088,"(158, 151)","[[(198, 283), 10], [(162, 233), 11], [(198, 283), 14], [(162, 291), 15]]"
1,6,50.0,1050.0,51.347970000000004,"(56, 180)","[[(198, 283), 12], [(229, 272), 19], [(93, 183), 20], [(162, 233), 23]]"
1,7,52.0,1066.0,52.953,"(176, 244)","[[(73, 140), 8], [(142, 185), 11]]"
1,8,55.0,1139.0,49.245480000000015,"(256, 282)","[[(162, 291), 5], [(176, 307), 8], [(93, 183), 11], [(93, 183), 14]]"
1,9,53.0,983.0,33.39999999999999,"(201, 228)","[[(162, 291), 9], [(250, 282), 18], [(250, 282), 19], [(162, 233), 20]]"
2,1,55.0,1126.0,60.302769999999995,"(92, 69)","[[(198, 283), 9], [(167, 152), 12], [(126, 80), 13], [(101, 131), 14], [(198, 283), 23]]"
2,2,58.0,1113.0,82.1703252,"(151, 265)","[[(142, 185), 3], [(73, 140), 6], [(229, 272), 8], [(142, 185), 10], [(162, 233), 11], [(93, 183), 12], [(93, 183), 17], [(198, 283), 18]]"
2,3,50.0,1079.0,76.48652395265154,"(59, 127)","[[(162, 291), 6]]"
2,4,55.0,1144.0,82.09225898739645,"(139, 185)","[[(142, 185), 5], [(162, 233), 9], [(192, 232), 12], [(101, 131), 13], [(93, 183), 14], [(167, 152), 16], [(93, 183), 17], [(93, 183), 18], [(162, 291), 22], [(93, 183), 23]]"
2,5,57.0,1136.0,80.49186998051763,"(99, 210)","[[(198, 283), 10], [(162, 233), 11], [(198, 283), 14], [(162, 291), 15]]"
2,6,53.0,959.0,74.21820386921229,"(122, 181)","[[(198, 283), 12], [(229, 272), 19], [(93, 183), 20], [(162, 233), 23]]"
2,7,50.0,1019.0,74.73756249277,"(192, 275)","[[(73, 140), 8], [(142, 185), 11]]"
2,8,54.0,1175.0,69.27675112756731,"(209, 241)","[[(162, 291), 5], [(176, 307), 8], [(93, 183), 11], [(93, 183), 14]]"
2,9,54.0,1007.0,59.3769748,"(138, 244)","[[(162, 291), 9], [(250, 282), 18], [(250, 282), 19], [(162, 233), 20]]"
3,1,54.0,1169.0,69.11661593538084,"(80, 91)","[[(198, 283), 9], [(167, 152), 12], [(126, 80), 13], [(101, 131), 14], [(198, 283), 23]]"
3,2,66.0,1145.0,84.7084590524936,"(181, 274)","[[(142, 185), 3], [(73, 140), 6], [(229, 272), 8], [(142, 185), 10], [(162, 233), 11], [(93, 183), 12], [(93, 183), 17], [(198, 283), 18]]"
3,3,54.0,1114.0,88.7774047744777,"(136, 116)","[[(162, 291), 6]]"
3,4,59.0,1183.0,86.27212829999915,"(47, 129)","[[(142, 185), 5], [(162, 233), 9], [(192, 232), 12], [(101, 131), 13], [(93, 183), 14], [(167, 152), 16], [(93, 183), 17], [(93, 183), 18], [(162, 291), 22], [(93, 183), 23]]"
3,5,57.0,1082.0,78.28837250664415,"(164, 153)","[[(198, 283), 10], [(162, 233), 11], [(198, 283), 14], [(162, 291), 15]]"
3,6,48.0,893.0,64.41404568198803,"(124, 175)","[[(198, 283), 12], [(229, 272), 19], [(93, 183), 20], [(162, 233), 23]]"
3,7,54.0,1050.0,81.57711323610829,"(131, 203)","[[(73, 140), 8], [(142, 185), 11]]"
3,8,57.0,1213.0,91.61268307942305,"(216, 268)","[[(162, 291), 5], [(176, 307), 8], [(93, 183), 11], [(93, 183), 14]]"
3,9,53.0,1041.0,64.94830291470824,"(83, 57)","[[(162, 291), 9], [(250, 282), 18], [(250, 282), 19], [(162, 233), 20]]"
4,1,62.0,1214.0,89.17012903963928,"(64, 138)","[[(198, 283), 9], [(167, 152), 12], [(126, 80), 13], [(101, 131), 14], [(198, 283), 23]]"
4,2,67.0,1181.0,64.17114969811584,"(142, 185)","[[(142, 185), 3], [(73, 140), 6], [(229, 272), 8], [(142, 185), 10], [(162, 233), 11], [(93, 183), 12], [(93, 183), 17], [(198, 283), 18]]"
4,3,57.0,1137.0,91.3953550931277,"(27, 195)","[[(162, 291), 6]]"
4,4,63.0,1216.0,88.33599738310062,"(54, 198)","[[(142, 185), 5], [(162, 233), 9], [(192, 232), 12], [(101, 131), 13], [(93, 183), 14], [(167, 152), 16], [(93, 183), 17], [(93, 183), 18], [(162, 291), 22], [(93, 183), 23]]"
4,5,61.0,1109.0,82.28460789365708,"(89, 217)","[[(198, 283), 10], [(162, 233), 11], [(198, 283), 14], [(162, 291), 15]]"
4,6,47.0,912.0,66.13651928164703,"(161, 165)","[[(198, 283), 12], [(229, 272), 19], [(93, 183), 20], [(162, 233), 23]]"
4,7,53.0,1090.0,78.42323359946838,"(97, 95)","[[(73, 140), 8], [(142, 185), 11]]"
4,8,63.0,1240.0,93.57009810531949,"(129, 204)","[[(162, 291), 5], [(176, 307), 8], [(93, 183), 11], [(93, 183), 14]]"
4,9,52.0,1070.0,78.03775700596134,"(142, 249)","[[(162, 291), 9], [(250, 282), 18], [(250, 282), 19], [(162, 233), 20]]"
5,1,62.0,1176.0,82.71482263553958,"(162, 264)","[[(198, 283), 9], [(167, 152), 12], [(126, 80), 13], [(101, 131), 14], [(198, 283), 23]]"
