Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,51.0,1031.0,0.0,"(241, 285)",[]
0,2,54.0,1088.0,0.0,"(92, 174)","[[(75, 103), 10], [(117, 243), 12], [(236, 287), 15], [(117, 243), 18], [(236, 287), 19], [(236, 287), 21], [(117, 243), 23], [(162, 285), 28], [(129, 200), 29], [(75, 103), 30]]"
0,3,58.0,1175.0,0.0,"(105, 164)","[[(150, 187), 6], [(152, 175), 10], [(92, 198), 18], [(193, 280), 20], [(226, 267), 21], [(19, 218), 23]]"
0,4,53.0,1062.0,0.0,"(200, 257)","[[(117, 243), 13], [(150, 187), 14], [(75, 103), 16], [(117, 243), 19], [(97, 177), 26], [(154, 134), 28], [(236, 287), 31], [(129, 200), 34], [(129, 200), 35], [(152, 175), 36], [(74, 161), 37], [(74, 161), 38], [(74, 161), 39]]"
0,5,52.0,1046.0,0.0,"(89, 69)","[[(152, 175), 12], [(117, 243), 15], [(74, 161), 16], [(193, 280), 17]]"
0,6,51.0,1037.0,0.0,"(100, 49)","[[(150, 187), 9], [(150, 187), 11], [(150, 187), 12], [(193, 280), 18], [(117, 243), 20], [(236, 287), 22], [(74, 161), 24], [(193, 280), 25], [(150, 187), 28], [(92, 198), 34], [(92, 198), 35], [(92, 198), 37], [(162, 285), 38], [(92, 198), 43], [(117, 243), 44], [(152, 175), 46], [(154, 134), 52], [(74, 161), 55], [(117, 243), 57], [(117, 243), 60], [(135, 147), 62]]"
0,7,53.0,1065.0,0.0,"(183, 243)","[[(117, 243), 17], [(92, 198), 22], [(74, 161), 25], [(117, 243), 27], [(193, 280), 28], [(154, 134), 30], [(117, 243), 32], [(92, 198), 33]]"
0,8,50.0,1007.0,0.0,"(40, 171)","[[(150, 187), 15], [(117, 243), 24], [(193, 280), 25], [(152, 175), 26], [(75, 103), 28], [(74, 161), 29], [(74, 161), 30], [(117, 243), 32], [(152, 175), 33], [(129, 200), 34], [(74, 161), 35], [(129, 200), 36], [(117, 243), 37], [(129, 200), 38], [(162, 285), 40], [(129, 200), 41], [(154, 134), 53], [(74, 161), 54], [(152, 175), 55], [(162, 285), 57], [(75, 103), 58], [(134, 266), 59], [(117, 243), 61], [(129, 200), 62]]"
0,9,50.0,1019.0,0.0,"(166, 290)","[[(129, 200), 15], [(92, 198), 17], [(117, 243), 19], [(92, 198), 20], [(97, 177), 21], [(193, 280), 22], [(154, 134), 23]]"
1,1,51.0,1067.0,52.953,"(241, 285)",[]
1,2,54.0,1121.0,51.34796999999999,"(92, 174)","[[(75, 103), 10], [(117, 243), 12], [(236, 287), 15], [(117, 243), 18], [(236, 287), 19], [(236, 287), 21], [(117, 243), 23], [(162, 285), 28], [(129, 200), 29], [(75, 103), 30]]"
1,3,58.0,1203.0,57.17612999999999,"(105, 164)","[[(150, 187), 6], [(152, 175), 10], [(92, 198), 18], [(193, 280), 20], [(226, 267), 21], [(19, 218), 23]]"
1,4,57.0,1099.0,51.655730000000005,"(200, 257)","[[(117, 243), 13], [(150, 187), 14], [(75, 103), 16], [(117, 243), 19], [(97, 177), 26], [(154, 134), 28], [(236, 287), 31], [(129, 200), 34], [(129, 200), 35], [(152, 175), 36], [(74, 161), 37], [(74, 161), 38], [(74, 161), 39]]"
1,5,52.0,1070.0,47.400000000000006,"(89, 69)","[[(152, 175), 12], [(117, 243), 15], [(74, 161), 16], [(193, 280), 17]]"
1,6,51.0,1064.0,45.69999999999999,"(100, 49)","[[(150, 187), 9], [(150, 187), 11], [(150, 187), 12], [(193, 280), 18], [(117, 243), 20], [(236, 287), 22], [(74, 161), 24], [(193, 280), 25], [(150, 187), 28], [(92, 198), 34], [(92, 198), 35], [(92, 198), 37], [(162, 285), 38], [(92, 198), 43], [(117, 243), 44], [(152, 175), 46], [(154, 134), 52], [(74, 161), 55], [(117, 243), 57], [(117, 243), 60], [(135, 147), 62]]"
1,7,57.0,1092.0,50.88453000000001,"(183, 243)","[[(117, 243), 17], [(92, 198), 22], [(74, 161), 25], [(117, 243), 27], [(193, 280), 28], [(154, 134), 30], [(117, 243), 32], [(92, 198), 33]]"
1,8,50.0,947.0,46.10000000000001,"(40, 171)","[[(150, 187), 15], [(117, 243), 24], [(193, 280), 25], [(152, 175), 26], [(75, 103), 28], [(74, 161), 29], [(74, 161), 30], [(117, 243), 32], [(152, 175), 33], [(129, 200), 34], [(74, 161), 35], [(129, 200), 36], [(117, 243), 37], [(129, 200), 38], [(162, 285), 40], [(129, 200), 41], [(154, 134), 53], [(74, 161), 54], [(152, 175), 55], [(162, 285), 57], [(75, 103), 58], [(134, 266), 59], [(117, 243), 61], [(129, 200), 62]]"
1,9,50.0,1042.0,53.85827999999999,"(166, 290)","[[(129, 200), 15], [(92, 198), 17], [(117, 243), 19], [(92, 198), 20], [(97, 177), 21], [(193, 280), 22], [(154, 134), 23]]"
2,1,55.0,1102.0,80.53013389277001,"(44, 162)",[]
