Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,51.0,1030.0,0.0,"(119, 184)","[[(146, 279), 17], [(146, 279), 18], [(146, 279), 19], [(159, 188), 21], [(146, 279), 22]]"
0,2,54.0,1081.0,0.0,"(131, 177)","[[(65, 71), 12]]"
0,3,48.0,967.0,0.0,"(166, 271)","[[(141, 241), 14], [(197, 279), 29]]"
0,4,57.0,1144.0,0.0,"(176, 119)","[[(65, 71), 5], [(197, 279), 7], [(250, 287), 10], [(85, 150), 11]]"
0,5,49.0,982.0,0.0,"(136, 141)","[[(146, 279), 7]]"
0,6,48.0,975.0,0.0,"(230, 274)","[[(146, 279), 7], [(197, 279), 10], [(197, 279), 15], [(34, 190), 17], [(141, 241), 18]]"
0,7,51.0,1032.0,0.0,"(82, 213)","[[(85, 150), 13], [(250, 287), 14], [(85, 150), 16], [(34, 190), 18]]"
0,8,53.0,1065.0,0.0,"(231, 292)","[[(146, 279), 5], [(146, 279), 7], [(79, 192), 12], [(141, 241), 13], [(34, 190), 15], [(41, 143), 17], [(79, 192), 18]]"
0,9,53.0,1065.0,0.0,"(54, 175)","[[(197, 279), 11], [(85, 150), 12]]"
1,1,53.0,1067.0,44.0,"(119, 184)","[[(146, 279), 17], [(146, 279), 18], [(146, 279), 19], [(159, 188), 21], [(146, 279), 22]]"
1,2,54.0,1109.0,52.26836999999998,"(131, 177)","[[(65, 71), 12]]"
1,3,51.0,1003.0,52.72533,"(166, 271)","[[(141, 241), 14], [(197, 279), 29]]"
1,4,57.0,1172.0,49.16676999999999,"(176, 119)","[[(65, 71), 5], [(197, 279), 7], [(250, 287), 10], [(85, 150), 11]]"
1,5,49.0,1010.0,50.10733,"(136, 141)","[[(146, 279), 7]]"
1,6,52.0,1009.0,49.40271999999998,"(230, 274)","[[(146, 279), 7], [(197, 279), 10], [(197, 279), 15], [(34, 190), 17], [(141, 241), 18]]"
1,7,51.0,1063.0,56.619681609650435,"(82, 213)","[[(85, 150), 13], [(250, 287), 14], [(85, 150), 16], [(34, 190), 18]]"
1,8,56.0,1102.0,55.71653000000001,"(231, 292)","[[(146, 279), 5], [(146, 279), 7], [(79, 192), 12], [(141, 241), 13], [(34, 190), 15], [(41, 143), 17], [(79, 192), 18]]"
1,9,54.0,1099.0,51.193730000000016,"(54, 175)","[[(197, 279), 11], [(85, 150), 12]]"
2,1,52.0,1107.0,58.68288000000001,"(193, 137)","[[(146, 279), 17], [(146, 279), 18], [(146, 279), 19], [(159, 188), 21], [(146, 279), 22]]"
2,2,58.0,1134.0,80.44156461918836,"(106, 238)","[[(65, 71), 12]]"
2,3,48.0,1036.0,72.88175761589491,"(127, 270)","[[(141, 241), 14], [(197, 279), 29]]"
2,4,56.0,1206.0,74.48493317301762,"(116, 221)","[[(65, 71), 5], [(197, 279), 7], [(250, 287), 10], [(85, 150), 11]]"
2,5,48.0,1044.0,74.0662773691985,"(95, 111)","[[(146, 279), 7]]"
2,6,51.0,965.0,65.74313833280434,"(64, 123)","[[(146, 279), 7], [(197, 279), 10], [(197, 279), 15], [(34, 190), 17], [(141, 241), 18]]"
2,7,50.0,1091.0,76.80282164981008,"(82, 74)","[[(85, 150), 13], [(250, 287), 14], [(85, 150), 16], [(34, 190), 18]]"
2,8,55.0,1142.0,73.9110129489959,"(83, 178)","[[(146, 279), 5], [(146, 279), 7], [(79, 192), 12], [(141, 241), 13], [(34, 190), 15], [(41, 143), 17], [(79, 192), 18]]"
2,9,53.0,1053.0,72.25738711937004,"(196, 260)","[[(197, 279), 11], [(85, 150), 12]]"
3,1,57.0,1131.0,83.84324497251123,"(50, 219)","[[(146, 279), 17], [(146, 279), 18], [(146, 279), 19], [(159, 188), 21], [(146, 279), 22]]"
3,2,61.0,1176.0,85.4432388831592,"(156, 224)","[[(65, 71), 12]]"
3,3,52.0,1074.0,87.63985678113539,"(126, 255)","[[(141, 241), 14], [(197, 279), 29]]"
3,4,60.0,1233.0,85.58488130896612,"(44, 153)","[[(65, 71), 5], [(197, 279), 7], [(250, 287), 10], [(85, 150), 11]]"
3,5,52.0,1068.0,89.91492403787416,"(72, 214)","[[(146, 279), 7]]"
3,6,50.0,1002.0,76.06100001559028,"(106, 174)","[[(146, 279), 7], [(197, 279), 10], [(197, 279), 15], [(34, 190), 17], [(141, 241), 18]]"
3,7,54.0,1123.0,90.18709318765198,"(139, 253)","[[(85, 150), 13], [(250, 287), 14], [(85, 150), 16], [(34, 190), 18]]"
3,8,59.0,1182.0,86.88140382500266,"(144, 213)","[[(146, 279), 5], [(146, 279), 7], [(79, 192), 12], [(141, 241), 13], [(34, 190), 15], [(41, 143), 17], [(79, 192), 18]]"
3,9,61.0,1092.0,82.78985436198198,"(141, 275)","[[(197, 279), 11], [(85, 150), 12]]"
4,1,63.0,1078.0,82.0899164522431,"(158, 134)","[[(146, 279), 17], [(146, 279), 18], [(146, 279), 19], [(159, 188), 21], [(146, 279), 22]]"
4,2,65.0,1210.0,86.87017308288846,"(113, 120)","[[(65, 71), 12]]"
4,3,57.0,995.0,85.75909924907862,"(143, 201)","[[(141, 241), 14], [(197, 279), 29]]"
4,4,64.0,1262.0,92.78581535174044,"(147, 138)","[[(65, 71), 5], [(197, 279), 7], [(250, 287), 10], [(85, 150), 11]]"
4,5,56.0,1098.0,90.42821709001728,"(58, 120)","[[(146, 279), 7]]"
4,6,47.0,938.0,77.50056991590463,"(180, 259)","[[(146, 279), 7], [(197, 279), 10], [(197, 279), 15], [(34, 190), 17], [(141, 241), 18]]"
4,7,58.0,1164.0,90.70567779616044,"(94, 230)","[[(85, 150), 13], [(250, 287), 14], [(85, 150), 16], [(34, 190), 18]]"
4,8,64.0,1223.0,88.3849346378882,"(126, 140)","[[(146, 279), 5], [(146, 279), 7], [(79, 192), 12], [(141, 241), 13], [(34, 190), 15], [(41, 143), 17], [(79, 192), 18]]"
4,9,60.0,1133.0,73.54105103075747,"(111, 99)","[[(197, 279), 11], [(85, 150), 12]]"
5,1,66.0,1113.0,72.68171490113369,"(81, 198)","[[(146, 279), 17], [(146, 279), 18], [(146, 279), 19], [(159, 188), 21], [(146, 279), 22]]"
5,2,64.0,1252.0,76.24943436345094,"(165, 290)","[[(65, 71), 12]]"
5,3,56.0,1026.0,71.48853796784537,"(75, 113)","[[(141, 241), 14], [(197, 279), 29]]"
5,4,68.0,1301.0,89.34471876805584,"(145, 215)","[[(65, 71), 5], [(197, 279), 7], [(250, 287), 10], [(85, 150), 11]]"
