Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,56.0,1122.0,0.0,"(64, 216)","[[(234, 286), 4], [(234, 286), 7], [(115, 92), 8], [(115, 92), 9], [(261, 266), 10], [(199, 283), 11], [(135, 190), 12], [(123, 145), 17]]"
0,2,54.0,1080.0,0.0,"(94, 32)","[[(211, 260), 10], [(234, 286), 11], [(211, 260), 15], [(81, 219), 17], [(54, 92), 19], [(64, 108), 21], [(199, 283), 22], [(124, 254), 25], [(211, 260), 26], [(156, 160), 27], [(124, 254), 30], [(123, 145), 33], [(123, 145), 35], [(124, 254), 36], [(211, 260), 37], [(124, 254), 50], [(91, 143), 51]]"
0,3,49.0,992.0,0.0,"(98, 79)","[[(234, 286), 8], [(115, 92), 9], [(115, 92), 10], [(123, 145), 11], [(156, 160), 13], [(234, 286), 15], [(81, 219), 17]]"
0,4,53.0,1075.0,0.0,"(144, 185)","[[(81, 219), 6], [(64, 108), 11], [(49, 189), 13], [(81, 219), 14], [(199, 283), 15], [(171, 219), 17], [(199, 283), 19], [(124, 254), 20], [(124, 254), 21], [(123, 145), 22], [(49, 189), 23], [(63, 165), 25]]"
0,5,51.0,1033.0,0.0,"(143, 153)","[[(234, 286), 7], [(115, 92), 14], [(211, 260), 15]]"
0,6,50.0,1015.0,0.0,"(82, 235)","[[(211, 260), 11], [(234, 286), 12], [(234, 286), 14], [(49, 189), 15]]"
0,7,53.0,1071.0,0.0,"(97, 146)","[[(54, 92), 6], [(69, 140), 8], [(54, 92), 11], [(199, 283), 12], [(135, 190), 13], [(135, 190), 14], [(49, 189), 15], [(135, 190), 16]]"
0,8,52.0,1054.0,0.0,"(51, 167)","[[(234, 286), 9], [(135, 190), 13], [(123, 145), 15], [(156, 160), 17], [(171, 219), 18], [(135, 190), 19], [(211, 260), 27], [(124, 254), 28], [(135, 190), 34], [(38, 167), 36], [(38, 167), 39]]"
0,9,50.0,1018.0,0.0,"(61, 179)","[[(81, 219), 7], [(234, 286), 15], [(171, 219), 16], [(81, 219), 17], [(81, 219), 19]]"
1,1,56.0,1163.0,55.64292,"(64, 216)","[[(234, 286), 4], [(234, 286), 7], [(115, 92), 8], [(115, 92), 9], [(261, 266), 10], [(199, 283), 11], [(135, 190), 12], [(123, 145), 17]]"
1,2,55.0,983.0,35.89999999999999,"(94, 32)","[[(211, 260), 10], [(234, 286), 11], [(211, 260), 15], [(81, 219), 17], [(54, 92), 19], [(64, 108), 21], [(199, 283), 22], [(124, 254), 25], [(211, 260), 26], [(156, 160), 27], [(124, 254), 30], [(123, 145), 33], [(123, 145), 35], [(124, 254), 36], [(211, 260), 37], [(124, 254), 50], [(91, 143), 51]]"
1,3,54.0,1021.0,49.999999999999986,"(98, 79)","[[(234, 286), 8], [(115, 92), 9], [(115, 92), 10], [(123, 145), 11], [(156, 160), 13], [(234, 286), 15], [(81, 219), 17]]"
