Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,49.0,997.0,0.0,"(200, 288)",[]
0,2,57.0,1146.0,0.0,"(214, 211)","[[(156, 257), 27]]"
0,3,52.0,1044.0,0.0,"(136, 157)","[[(77, 144), 25], [(77, 144), 31], [(156, 257), 34], [(129, 201), 35]]"
0,4,48.0,971.0,0.0,"(135, 255)","[[(199, 233), 16]]"
0,5,47.0,940.0,0.0,"(226, 269)",[]
0,6,55.0,1105.0,0.0,"(205, 258)","[[(156, 257), 17], [(156, 257), 19], [(199, 233), 20], [(77, 144), 21]]"
0,7,53.0,1060.0,0.0,"(51, 142)","[[(156, 257), 18], [(199, 233), 26], [(178, 277), 34], [(129, 201), 47], [(77, 144), 52], [(178, 277), 57], [(178, 277), 64], [(54, 189), 65], [(129, 201), 67], [(143, 264), 68], [(143, 264), 69], [(54, 189), 72]]"
0,8,52.0,1047.0,0.0,"(68, 171)","[[(77, 144), 30], [(54, 189), 34], [(54, 189), 38]]"
0,9,52.0,1042.0,0.0,"(165, 229)",[]
1,1,49.0,1034.0,52.72533,"(200, 288)",[]
1,2,55.0,1180.0,26.29999999999999,"(214, 211)","[[(156, 257), 27]]"
1,3,52.0,1068.0,54.60607999999999,"(136, 157)","[[(77, 144), 25], [(77, 144), 31], [(156, 257), 34], [(129, 201), 35]]"
1,4,44.0,998.0,49.16676999999999,"(135, 255)","[[(199, 233), 16]]"
1,5,44.0,964.0,47.900000000000006,"(226, 269)",[]
1,6,55.0,1132.0,47.30000000000001,"(205, 258)","[[(156, 257), 17], [(156, 257), 19], [(199, 233), 20], [(77, 144), 21]]"
1,7,53.0,989.0,45.19999999999999,"(51, 142)","[[(156, 257), 18], [(199, 233), 26], [(178, 277), 34], [(129, 201), 47], [(77, 144), 52], [(178, 277), 57], [(178, 277), 64], [(54, 189), 65], [(129, 201), 67], [(143, 264), 68], [(143, 264), 69], [(54, 189), 72]]"
1,8,52.0,1069.0,56.161909773338934,"(68, 171)","[[(77, 144), 30], [(54, 189), 34], [(54, 189), 38]]"
1,9,47.0,958.0,42.400000000000006,"(165, 229)",[]
2,1,50.0,1067.0,78.9407327312949,"(165, 136)",[]
2,2,54.0,1212.0,72.4762037,"(77, 46)","[[(156, 257), 27]]"
2,3,51.0,1109.0,78.12159471813939,"(186, 254)","[[(77, 144), 25], [(77, 144), 31], [(156, 257), 34], [(129, 201), 35]]"
2,4,43.0,941.0,78.06543030861764,"(145, 218)","[[(199, 233), 16]]"
2,5,43.0,1000.0,73.9271693,"(137, 227)",[]
2,6,52.0,1163.0,69.1154197,"(65, 52)","[[(156, 257), 17], [(156, 257), 19], [(199, 233), 20], [(77, 144), 21]]"
2,7,52.0,1016.0,62.9365492,"(112, 167)","[[(156, 257), 18], [(199, 233), 26], [(178, 277), 34], [(129, 201), 47], [(77, 144), 52], [(178, 277), 57], [(178, 277), 64], [(54, 189), 65], [(129, 201), 67], [(143, 264), 68], [(143, 264), 69], [(54, 189), 72]]"
2,8,51.0,1105.0,61.21351655217215,"(197, 150)","[[(77, 144), 30], [(54, 189), 34], [(54, 189), 38]]"
2,9,46.0,994.0,71.1604368,"(147, 272)",[]
3,1,54.0,1098.0,90.43323410828027,"(125, 182)",[]
3,2,58.0,1212.0,86.13333722113306,"(134, 87)","[[(156, 257), 27]]"
3,3,55.0,1149.0,91.06778863136729,"(195, 240)","[[(77, 144), 25], [(77, 144), 31], [(156, 257), 34], [(129, 201), 35]]"
3,4,49.0,975.0,87.6512225907267,"(136, 251)","[[(199, 233), 16]]"
3,5,49.0,1000.0,86.26562213614103,"(163, 104)",[]
3,6,52.0,1183.0,90.6532582435905,"(119, 169)","[[(156, 257), 17], [(156, 257), 19], [(199, 233), 20], [(77, 144), 21]]"
3,7,50.0,1039.0,75.56386775755009,"(60, 148)","[[(156, 257), 18], [(199, 233), 26], [(178, 277), 34], [(129, 201), 47], [(77, 144), 52], [(178, 277), 57], [(178, 277), 64], [(54, 189), 65], [(129, 201), 67], [(143, 264), 68], [(143, 264), 69], [(54, 189), 72]]"
3,8,55.0,1124.0,86.92709255722397,"(126, 248)","[[(77, 144), 30], [(54, 189), 34], [(54, 189), 38]]"
3,9,50.0,1018.0,80.3050281249688,"(163, 162)",[]
4,1,58.0,1140.0,89.69591324103243,"(103, 221)",[]
4,2,62.0,1256.0,91.67896143533395,"(129, 151)","[[(156, 257), 27]]"
4,3,59.0,1174.0,90.50123534449683,"(118, 209)","[[(77, 144), 25], [(77, 144), 31], [(156, 257), 34], [(129, 201), 35]]"
4,4,53.0,1012.0,86.90658165471369,"(119, 220)","[[(199, 233), 16]]"
4,5,52.0,1034.0,86.6134407661275,"(117, 145)",[]
4,6,56.0,1216.0,92.5090337925304,"(154, 127)","[[(156, 257), 17], [(156, 257), 19], [(199, 233), 20], [(77, 144), 21]]"
4,7,54.0,1067.0,85.2646424673353,"(150, 221)","[[(156, 257), 18], [(199, 233), 26], [(178, 277), 34], [(129, 201), 47], [(77, 144), 52], [(178, 277), 57], [(178, 277), 64], [(54, 189), 65], [(129, 201), 67], [(143, 264), 68], [(143, 264), 69], [(54, 189), 72]]"
4,8,59.0,1161.0,88.70779639879149,"(164, 167)","[[(77, 144), 30], [(54, 189), 34], [(54, 189), 38]]"
4,9,54.0,1044.0,74.08802970657926,"(195, 206)",[]
5,1,64.0,1178.0,87.26718148480752,"(95, 204)",[]
5,2,68.0,1300.0,89.16775026949755,"(155, 188)","[[(156, 257), 27]]"
5,3,63.0,1141.0,81.7376064493441,"(182, 234)","[[(77, 144), 25], [(77, 144), 31], [(156, 257), 34], [(129, 201), 35]]"
5,4,61.0,1044.0,84.60936728162974,"(150, 237)","[[(199, 233), 16]]"
5,5,56.0,949.0,80.11454638331506,"(217, 272)",[]
5,6,60.0,1253.0,94.71044672284266,"(121, 259)","[[(156, 257), 17], [(156, 257), 19], [(199, 233), 20], [(77, 144), 21]]"
5,7,62.0,1092.0,83.66543567346207,"(126, 197)","[[(156, 257), 18], [(199, 233), 26], [(178, 277), 34], [(129, 201), 47], [(77, 144), 52], [(178, 277), 57], [(178, 277), 64], [(54, 189), 65], [(129, 201), 67], [(143, 264), 68], [(143, 264), 69], [(54, 189), 72]]"
5,8,63.0,1199.0,86.36847752391208,"(168, 122)","[[(77, 144), 30], [(54, 189), 34], [(54, 189), 38]]"
5,9,58.0,1066.0,78.65992726280835,"(124, 262)",[]
6,1,58.0,1178.0,72.63757442120172,"(159, 166)",[]
6,2,67.0,1041.0,77.59293307373242,"(142, 285)","[[(156, 257), 27]]"
6,3,62.0,1080.0,55.72854077832985,"(75, 42)","[[(77, 144), 25], [(77, 144), 31], [(156, 257), 34], [(129, 201), 35]]"
6,4,55.0,1044.0,57.26048289841564,"(168, 107)","[[(199, 233), 16]]"
6,5,55.0,963.0,60.49793374676008,"(144, 93)",[]
6,6,62.0,1035.0,88.68470396948229,"(156, 149)","[[(156, 257), 17], [(156, 257), 19], [(199, 233), 20], [(77, 144), 21]]"
6,7,61.0,1092.0,73.0887527996171,"(146, 282)","[[(156, 257), 18], [(199, 233), 26], [(178, 277), 34], [(129, 201), 47], [(77, 144), 52], [(178, 277), 57], [(178, 277), 64], [(54, 189), 65], [(129, 201), 67], [(143, 264), 68], [(143, 264), 69], [(54, 189), 72]]"
6,8,65.0,1199.0,75.1782350357554,"(106, 80)","[[(77, 144), 30], [(54, 189), 34], [(54, 189), 38]]"
6,9,57.0,1079.0,62.883896508426744,"(76, 192)",[]
7,1,62.0,1204.0,86.30626858357272,"(140, 164)",[]
7,2,70.0,1070.0,52.66076573669415,"(58, 184)","[[(156, 257), 27]]"
7,3,61.0,1030.0,48.409978544830864,"(108, 68)","[[(77, 144), 25], [(77, 144), 31], [(156, 257), 34], [(129, 201), 35]]"
7,4,54.0,1081.0,70.86272894628733,"(101, 242)","[[(199, 233), 16]]"
7,5,54.0,988.0,61.37553724152592,"(143, 280)",[]
7,6,58.0,1067.0,63.16500931943314,"(80, 49)","[[(156, 257), 17], [(156, 257), 19], [(199, 233), 20], [(77, 144), 21]]"
7,7,60.0,1116.0,76.792093946666,"(154, 284)","[[(156, 257), 18], [(199, 233), 26], [(178, 277), 34], [(129, 201), 47], [(77, 144), 52], [(178, 277), 57], [(178, 277), 64], [(54, 189), 65], [(129, 201), 67], [(143, 264), 68], [(143, 264), 69], [(54, 189), 72]]"
7,8,64.0,1228.0,68.69126188310278,"(186, 150)","[[(77, 144), 30], [(54, 189), 34], [(54, 189), 38]]"
7,9,51.0,1107.0,69.18246261329192,"(85, 228)",[]
8,1,66.0,1235.0,84.21879506355212,"(118, 189)",[]
8,2,69.0,1108.0,40.56253601568589,"(96, 231)","[[(156, 257), 27]]"
8,3,57.0,1052.0,46.986984981381596,"(149, 178)","[[(77, 144), 25], [(77, 144), 31], [(156, 257), 34], [(129, 201), 35]]"
8,4,58.0,1116.0,80.89219285449616,"(119, 124)","[[(199, 233), 16]]"
8,5,55.0,1021.0,71.50723137439866,"(82, 162)",[]
8,6,62.0,1100.0,70.1588886371656,"(183, 227)","[[(156, 257), 17], [(156, 257), 19], [(199, 233), 20], [(77, 144), 21]]"
8,7,59.0,1057.0,71.08548073336394,"(189, 250)","[[(156, 257), 18], [(199, 233), 26], [(178, 277), 34], [(129, 201), 47], [(77, 144), 52], [(178, 277), 57], [(178, 277), 64], [(54, 189), 65], [(129, 201), 67], [(143, 264), 68], [(143, 264), 69], [(54, 189), 72]]"
8,8,63.0,1137.0,72.92584410865199,"(167, 213)","[[(77, 144), 30], [(54, 189), 34], [(54, 189), 38]]"
8,9,54.0,1135.0,88.96198621211319,"(63, 182)",[]
9,1,71.0,1268.0,80.32529843182843,"(102, 114)",[]
9,2,69.0,1150.0,46.97664133518104,"(129, 117)","[[(156, 257), 27]]"
9,3,55.0,1075.0,47.49088948696712,"(193, 159)","[[(77, 144), 25], [(77, 144), 31], [(156, 257), 34], [(129, 201), 35]]"
9,4,62.0,1146.0,80.90228071519526,"(64, 231)","[[(199, 233), 16]]"
9,5,50.0,986.0,67.96071184151147,"(187, 270)",[]
9,6,61.0,1129.0,74.03004476669729,"(142, 211)","[[(156, 257), 17], [(156, 257), 19], [(199, 233), 20], [(77, 144), 21]]"
9,7,58.0,1010.0,61.79504530312033,"(214, 249)","[[(156, 257), 18], [(199, 233), 26], [(178, 277), 34], [(129, 201), 47], [(77, 144), 52], [(178, 277), 57], [(178, 277), 64], [(54, 189), 65], [(129, 201), 67], [(143, 264), 68], [(143, 264), 69], [(54, 189), 72]]"
9,8,62.0,1027.0,63.613316621534224,"(97, 245)","[[(77, 144), 30], [(54, 189), 34], [(54, 189), 38]]"
9,9,58.0,1159.0,91.13417398461075,"(89, 53)",[]
10,1,74.0,1162.0,70.16629145855366,"(122, 153)",[]
10,2,70.0,1077.0,38.98364893462673,"(73, 183)","[[(156, 257), 27]]"
10,3,57.0,1114.0,64.60608778511806,"(194, 134)","[[(77, 144), 25], [(77, 144), 31], [(156, 257), 34], [(129, 201), 35]]"
10,4,66.0,1171.0,84.57461146836985,"(198, 289)","[[(199, 233), 16]]"
10,5,52.0,1014.0,71.09625370919314,"(184, 152)",[]
10,6,59.0,1163.0,78.48389290545308,"(37, 212)","[[(156, 257), 17], [(156, 257), 19], [(199, 233), 20], [(77, 144), 21]]"
10,7,55.0,1046.0,65.83064876929808,"(102, 243)","[[(156, 257), 18], [(199, 233), 26], [(178, 277), 34], [(129, 201), 47], [(77, 144), 52], [(178, 277), 57], [(178, 277), 64], [(54, 189), 65], [(129, 201), 67], [(143, 264), 68], [(143, 264), 69], [(54, 189), 72]]"
10,8,61.0,947.0,49.52932163507393,"(131, 113)","[[(77, 144), 30], [(54, 189), 34], [(54, 189), 38]]"
10,9,62.0,1197.0,87.8683226428374,"(246, 268)",[]
11,1,73.0,1205.0,39.15438631575332,"(74, 79)",[]
11,2,65.0,1106.0,34.0885542542387,"(61, 145)","[[(156, 257), 27]]"
11,3,56.0,1149.0,79.15370642572327,"(37, 173)","[[(77, 144), 25], [(77, 144), 31], [(156, 257), 34], [(129, 201), 35]]"
11,4,65.0,1213.0,73.68355174340954,"(118, 204)","[[(199, 233), 16]]"
11,5,54.0,931.0,73.37740807217087,"(241, 294)",[]
11,6,58.0,1088.0,77.55135329899777,"(159, 256)","[[(156, 257), 17], [(156, 257), 19], [(199, 233), 20], [(77, 144), 21]]"
11,7,54.0,1017.0,70.38050984946769,"(135, 137)","[[(156, 257), 18], [(199, 233), 26], [(178, 277), 34], [(129, 201), 47], [(77, 144), 52], [(178, 277), 57], [(178, 277), 64], [(54, 189), 65], [(129, 201), 67], [(143, 264), 68], [(143, 264), 69], [(54, 189), 72]]"
11,8,65.0,976.0,41.170525144551746,"(81, 221)","[[(77, 144), 30], [(54, 189), 34], [(54, 189), 38]]"
11,9,66.0,1233.0,86.78718311027254,"(162, 278)",[]
12,1,69.0,983.0,34.108070421027314,"(30, 185)",[]
12,2,65.0,1124.0,47.86895008369831,"(82, 144)","[[(156, 257), 27]]"
12,3,56.0,1098.0,82.66279645753974,"(181, 293)","[[(77, 144), 25], [(77, 144), 31], [(156, 257), 34], [(129, 201), 35]]"
12,4,64.0,1232.0,69.52649496732481,"(78, 46)","[[(199, 233), 16]]"
12,5,55.0,948.0,58.08635307776915,"(146, 94)",[]
12,6,57.0,1111.0,75.74546010144678,"(93, 189)","[[(156, 257), 17], [(156, 257), 19], [(199, 233), 20], [(77, 144), 21]]"
12,7,53.0,1043.0,74.45659572196281,"(236, 268)","[[(156, 257), 18], [(199, 233), 26], [(178, 277), 34], [(129, 201), 47], [(77, 144), 52], [(178, 277), 57], [(178, 277), 64], [(54, 189), 65], [(129, 201), 67], [(143, 264), 68], [(143, 264), 69], [(54, 189), 72]]"
12,8,60.0,997.0,33.08052220565402,"(114, 140)","[[(77, 144), 30], [(54, 189), 34], [(54, 189), 38]]"
12,9,65.0,1233.0,77.02636205753703,"(71, 97)",[]
13,1,64.0,763.0,47.739729999999994,"(198, 222)",[]
13,2,64.0,1141.0,48.30356225158595,"(87, 136)","[[(156, 257), 27]]"
13,3,59.0,1118.0,84.77206066271687,"(235, 285)","[[(77, 144), 25], [(77, 144), 31], [(156, 257), 34], [(129, 201), 35]]"
13,4,68.0,1253.0,85.76773530568397,"(133, 195)","[[(199, 233), 16]]"
13,5,51.0,973.0,53.22582917661088,"(96, 81)",[]
