Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,52.0,1044.0,0.0,"(193, 208)","[[(86, 203), 19], [(130, 168), 20], [(43, 207), 24], [(217, 267), 25], [(229, 282), 31], [(86, 203), 34], [(107, 250), 37], [(130, 168), 38], [(86, 203), 40], [(86, 203), 42], [(135, 249), 43], [(88, 135), 45], [(130, 168), 49], [(130, 168), 50], [(135, 249), 53], [(135, 249), 54], [(135, 249), 55], [(86, 203), 56], [(135, 249), 57], [(53, 99), 59], [(113, 235), 62], [(136, 138), 63], [(130, 168), 64], [(155, 188), 66], [(53, 99), 67], [(158, 157), 68], [(268, 269), 69], [(113, 235), 70], [(169, 269), 71], [(136, 138), 72], [(43, 207), 73], [(43, 207), 74]]"
0,2,50.0,1012.0,0.0,"(150, 268)","[[(136, 138), 5], [(217, 267), 10], [(80, 167), 15], [(80, 167), 16], [(130, 168), 17], [(88, 135), 22], [(80, 167), 23], [(107, 250), 25], [(80, 167), 31], [(107, 138), 32], [(80, 167), 34], [(107, 138), 37], [(229, 282), 38], [(130, 168), 40], [(137, 282), 41], [(106, 98), 42], [(106, 98), 43], [(137, 282), 44], [(135, 249), 45], [(90, 247), 46], [(72, 25), 47], [(80, 167), 48], [(136, 138), 49], [(136, 138), 50], [(155, 188), 53], [(229, 282), 64], [(90, 247), 65], [(69, 65), 66], [(43, 207), 67], [(187, 256), 68], [(69, 65), 69], [(169, 269), 70]]"
0,3,53.0,1076.0,0.0,"(148, 202)",[]
0,4,50.0,1010.0,0.0,"(209, 243)","[[(107, 250), 19], [(174, 220), 21], [(217, 267), 22], [(43, 207), 26], [(107, 250), 27]]"
0,5,54.0,1099.0,0.0,"(171, 115)","[[(169, 269), 7]]"
0,6,55.0,1103.0,0.0,"(108, 242)",[]
0,7,57.0,1140.0,0.0,"(36, 209)","[[(169, 269), 3], [(194, 293), 4], [(136, 138), 8], [(136, 138), 10]]"
0,8,51.0,1032.0,0.0,"(141, 174)","[[(229, 282), 10], [(136, 138), 13], [(229, 282), 15], [(80, 167), 16], [(155, 188), 18], [(155, 188), 19], [(86, 203), 20], [(113, 235), 28], [(86, 203), 31], [(158, 157), 34], [(229, 282), 36], [(113, 235), 37], [(88, 135), 38], [(113, 235), 40], [(137, 282), 42], [(86, 203), 43], [(135, 249), 44], [(113, 235), 45], [(130, 168), 46], [(113, 235), 47], [(137, 282), 48], [(137, 282), 51], [(229, 282), 52], [(187, 256), 53], [(187, 256), 54], [(106, 98), 55], [(113, 235), 56], [(80, 167), 58], [(136, 138), 59], [(94, 182), 60], [(14, 199), 61], [(107, 138), 62], [(57, 95), 63], [(169, 269), 64], [(14, 199), 65], [(35, 163), 66], [(172, 221), 67], [(172, 221), 68], [(43, 207), 69], [(172, 221), 70], [(113, 235), 71], [(141, 210), 72], [(94, 182), 73]]"
0,9,55.0,1100.0,0.0,"(127, 203)","[[(169, 269), 6], [(174, 220), 9], [(169, 269), 10], [(158, 157), 11], [(107, 250), 13], [(86, 203), 14], [(107, 250), 16], [(155, 188), 17], [(107, 138), 18], [(80, 167), 19], [(229, 282), 20], [(88, 135), 21], [(217, 267), 22], [(86, 203), 23]]"
1,1,52.0,1066.0,32.99999999999999,"(193, 208)","[[(86, 203), 19], [(130, 168), 20], [(43, 207), 24], [(217, 267), 25], [(229, 282), 31], [(86, 203), 34], [(107, 250), 37], [(130, 168), 38], [(86, 203), 40], [(86, 203), 42], [(135, 249), 43], [(88, 135), 45], [(130, 168), 49], [(130, 168), 50], [(135, 249), 53], [(135, 249), 54], [(135, 249), 55], [(86, 203), 56], [(135, 249), 57], [(53, 99), 59], [(113, 235), 62], [(136, 138), 63], [(130, 168), 64], [(155, 188), 66], [(53, 99), 67], [(158, 157), 68], [(268, 269), 69], [(113, 235), 70], [(169, 269), 71], [(136, 138), 72], [(43, 207), 73], [(43, 207), 74]]"
1,2,50.0,1044.0,52.26837,"(150, 268)","[[(136, 138), 5], [(217, 267), 10], [(80, 167), 15], [(80, 167), 16], [(130, 168), 17], [(88, 135), 22], [(80, 167), 23], [(107, 250), 25], [(80, 167), 31], [(107, 138), 32], [(80, 167), 34], [(107, 138), 37], [(229, 282), 38], [(130, 168), 40], [(137, 282), 41], [(106, 98), 42], [(106, 98), 43], [(137, 282), 44], [(135, 249), 45], [(90, 247), 46], [(72, 25), 47], [(80, 167), 48], [(136, 138), 49], [(136, 138), 50], [(155, 188), 53], [(229, 282), 64], [(90, 247), 65], [(69, 65), 66], [(43, 207), 67], [(187, 256), 68], [(69, 65), 69], [(169, 269), 70]]"
1,3,53.0,1109.0,51.80925,"(148, 202)",[]
1,4,53.0,1045.0,49.500000000000014,"(209, 243)","[[(107, 250), 19], [(174, 220), 21], [(217, 267), 22], [(43, 207), 26], [(107, 250), 27]]"
1,5,54.0,1113.0,46.0,"(171, 115)","[[(169, 269), 7]]"
1,6,55.0,1136.0,56.02869826319077,"(108, 242)",[]
1,7,57.0,1159.0,54.60608000000001,"(36, 209)","[[(169, 269), 3], [(194, 293), 4], [(136, 138), 8], [(136, 138), 10]]"
1,8,51.0,1056.0,53.86243250115431,"(141, 174)","[[(229, 282), 10], [(136, 138), 13], [(229, 282), 15], [(80, 167), 16], [(155, 188), 18], [(155, 188), 19], [(86, 203), 20], [(113, 235), 28], [(86, 203), 31], [(158, 157), 34], [(229, 282), 36], [(113, 235), 37], [(88, 135), 38], [(113, 235), 40], [(137, 282), 42], [(86, 203), 43], [(135, 249), 44], [(113, 235), 45], [(130, 168), 46], [(113, 235), 47], [(137, 282), 48], [(137, 282), 51], [(229, 282), 52], [(187, 256), 53], [(187, 256), 54], [(106, 98), 55], [(113, 235), 56], [(80, 167), 58], [(136, 138), 59], [(94, 182), 60], [(14, 199), 61], [(107, 138), 62], [(57, 95), 63], [(169, 269), 64], [(14, 199), 65], [(35, 163), 66], [(172, 221), 67], [(172, 221), 68], [(43, 207), 69], [(172, 221), 70], [(113, 235), 71], [(141, 210), 72], [(94, 182), 73]]"
1,9,50.0,1130.0,54.90351999999999,"(127, 203)","[[(169, 269), 6], [(174, 220), 9], [(169, 269), 10], [(158, 157), 11], [(107, 250), 13], [(86, 203), 14], [(107, 250), 16], [(155, 188), 17], [(107, 138), 18], [(80, 167), 19], [(229, 282), 20], [(88, 135), 21], [(217, 267), 22], [(86, 203), 23]]"
2,1,51.0,1106.0,69.35557,"(41, 154)","[[(86, 203), 19], [(130, 168), 20], [(43, 207), 24], [(217, 267), 25], [(229, 282), 31], [(86, 203), 34], [(107, 250), 37], [(130, 168), 38], [(86, 203), 40], [(86, 203), 42], [(135, 249), 43], [(88, 135), 45], [(130, 168), 49], [(130, 168), 50], [(135, 249), 53], [(135, 249), 54], [(135, 249), 55], [(86, 203), 56], [(135, 249), 57], [(53, 99), 59], [(113, 235), 62], [(136, 138), 63], [(130, 168), 64], [(155, 188), 66], [(53, 99), 67], [(158, 157), 68], [(268, 269), 69], [(113, 235), 70], [(169, 269), 71], [(136, 138), 72], [(43, 207), 73], [(43, 207), 74]]"
2,2,52.0,1072.0,74.41241417478835,"(106, 128)","[[(136, 138), 5], [(217, 267), 10], [(80, 167), 15], [(80, 167), 16], [(130, 168), 17], [(88, 135), 22], [(80, 167), 23], [(107, 250), 25], [(80, 167), 31], [(107, 138), 32], [(80, 167), 34], [(107, 138), 37], [(229, 282), 38], [(130, 168), 40], [(137, 282), 41], [(106, 98), 42], [(106, 98), 43], [(137, 282), 44], [(135, 249), 45], [(90, 247), 46], [(72, 25), 47], [(80, 167), 48], [(136, 138), 49], [(136, 138), 50], [(155, 188), 53], [(229, 282), 64], [(90, 247), 65], [(69, 65), 66], [(43, 207), 67], [(187, 256), 68], [(69, 65), 69], [(169, 269), 70]]"
2,3,52.0,1034.0,73.20441963822313,"(82, 60)",[]
2,4,52.0,1081.0,68.02031250000002,"(60, 134)","[[(107, 250), 19], [(174, 220), 21], [(217, 267), 22], [(43, 207), 26], [(107, 250), 27]]"
2,5,53.0,1004.0,70.93325,"(118, 259)","[[(169, 269), 7]]"
2,6,59.0,1170.0,81.53083953005226,"(193, 291)",[]
2,7,65.0,1202.0,81.2914678413394,"(140, 264)","[[(169, 269), 3], [(194, 293), 4], [(136, 138), 8], [(136, 138), 10]]"
2,8,50.0,1093.0,73.11061570553497,"(225, 270)","[[(229, 282), 10], [(136, 138), 13], [(229, 282), 15], [(80, 167), 16], [(155, 188), 18], [(155, 188), 19], [(86, 203), 20], [(113, 235), 28], [(86, 203), 31], [(158, 157), 34], [(229, 282), 36], [(113, 235), 37], [(88, 135), 38], [(113, 235), 40], [(137, 282), 42], [(86, 203), 43], [(135, 249), 44], [(113, 235), 45], [(130, 168), 46], [(113, 235), 47], [(137, 282), 48], [(137, 282), 51], [(229, 282), 52], [(187, 256), 53], [(187, 256), 54], [(106, 98), 55], [(113, 235), 56], [(80, 167), 58], [(136, 138), 59], [(94, 182), 60], [(14, 199), 61], [(107, 138), 62], [(57, 95), 63], [(169, 269), 64], [(14, 199), 65], [(35, 163), 66], [(172, 221), 67], [(172, 221), 68], [(43, 207), 69], [(172, 221), 70], [(113, 235), 71], [(141, 210), 72], [(94, 182), 73]]"
2,9,54.0,1154.0,82.53409596146611,"(101, 222)","[[(169, 269), 6], [(174, 220), 9], [(169, 269), 10], [(158, 157), 11], [(107, 250), 13], [(86, 203), 14], [(107, 250), 16], [(155, 188), 17], [(107, 138), 18], [(80, 167), 19], [(229, 282), 20], [(88, 135), 21], [(217, 267), 22], [(86, 203), 23]]"
3,1,45.0,1148.0,79.16627109646339,"(69, 92)","[[(86, 203), 19], [(130, 168), 20], [(43, 207), 24], [(217, 267), 25], [(229, 282), 31], [(86, 203), 34], [(107, 250), 37], [(130, 168), 38], [(86, 203), 40], [(86, 203), 42], [(135, 249), 43], [(88, 135), 45], [(130, 168), 49], [(130, 168), 50], [(135, 249), 53], [(135, 249), 54], [(135, 249), 55], [(86, 203), 56], [(135, 249), 57], [(53, 99), 59], [(113, 235), 62], [(136, 138), 63], [(130, 168), 64], [(155, 188), 66], [(53, 99), 67], [(158, 157), 68], [(268, 269), 69], [(113, 235), 70], [(169, 269), 71], [(136, 138), 72], [(43, 207), 73], [(43, 207), 74]]"
3,2,54.0,1110.0,87.13910754437839,"(63, 198)","[[(136, 138), 5], [(217, 267), 10], [(80, 167), 15], [(80, 167), 16], [(130, 168), 17], [(88, 135), 22], [(80, 167), 23], [(107, 250), 25], [(80, 167), 31], [(107, 138), 32], [(80, 167), 34], [(107, 138), 37], [(229, 282), 38], [(130, 168), 40], [(137, 282), 41], [(106, 98), 42], [(106, 98), 43], [(137, 282), 44], [(135, 249), 45], [(90, 247), 46], [(72, 25), 47], [(80, 167), 48], [(136, 138), 49], [(136, 138), 50], [(155, 188), 53], [(229, 282), 64], [(90, 247), 65], [(69, 65), 66], [(43, 207), 67], [(187, 256), 68], [(69, 65), 69], [(169, 269), 70]]"
3,3,52.0,1061.0,78.70193356461445,"(100, 112)",[]
3,4,51.0,1031.0,77.32643239348144,"(102, 198)","[[(107, 250), 19], [(174, 220), 21], [(217, 267), 22], [(43, 207), 26], [(107, 250), 27]]"
3,5,52.0,915.0,69.14211216032311,"(158, 240)","[[(169, 269), 7]]"
3,6,64.0,1196.0,86.27505690717777,"(35, 177)",[]
3,7,70.0,1239.0,82.94023628971166,"(37, 203)","[[(169, 269), 3], [(194, 293), 4], [(136, 138), 8], [(136, 138), 10]]"
3,8,52.0,1125.0,86.06778143414228,"(74, 37)","[[(229, 282), 10], [(136, 138), 13], [(229, 282), 15], [(80, 167), 16], [(155, 188), 18], [(155, 188), 19], [(86, 203), 20], [(113, 235), 28], [(86, 203), 31], [(158, 157), 34], [(229, 282), 36], [(113, 235), 37], [(88, 135), 38], [(113, 235), 40], [(137, 282), 42], [(86, 203), 43], [(135, 249), 44], [(113, 235), 45], [(130, 168), 46], [(113, 235), 47], [(137, 282), 48], [(137, 282), 51], [(229, 282), 52], [(187, 256), 53], [(187, 256), 54], [(106, 98), 55], [(113, 235), 56], [(80, 167), 58], [(136, 138), 59], [(94, 182), 60], [(14, 199), 61], [(107, 138), 62], [(57, 95), 63], [(169, 269), 64], [(14, 199), 65], [(35, 163), 66], [(172, 221), 67], [(172, 221), 68], [(43, 207), 69], [(172, 221), 70], [(113, 235), 71], [(141, 210), 72], [(94, 182), 73]]"
3,9,58.0,1178.0,90.01191490695012,"(126, 189)","[[(169, 269), 6], [(174, 220), 9], [(169, 269), 10], [(158, 157), 11], [(107, 250), 13], [(86, 203), 14], [(107, 250), 16], [(155, 188), 17], [(107, 138), 18], [(80, 167), 19], [(229, 282), 20], [(88, 135), 21], [(217, 267), 22], [(86, 203), 23]]"
4,1,49.0,967.0,95.15216020140392,"(54, 160)","[[(86, 203), 19], [(130, 168), 20], [(43, 207), 24], [(217, 267), 25], [(229, 282), 31], [(86, 203), 34], [(107, 250), 37], [(130, 168), 38], [(86, 203), 40], [(86, 203), 42], [(135, 249), 43], [(88, 135), 45], [(130, 168), 49], [(130, 168), 50], [(135, 249), 53], [(135, 249), 54], [(135, 249), 55], [(86, 203), 56], [(135, 249), 57], [(53, 99), 59], [(113, 235), 62], [(136, 138), 63], [(130, 168), 64], [(155, 188), 66], [(53, 99), 67], [(158, 157), 68], [(268, 269), 69], [(113, 235), 70], [(169, 269), 71], [(136, 138), 72], [(43, 207), 73], [(43, 207), 74]]"
4,2,58.0,1110.0,84.99958840568019,"(143, 89)","[[(136, 138), 5], [(217, 267), 10], [(80, 167), 15], [(80, 167), 16], [(130, 168), 17], [(88, 135), 22], [(80, 167), 23], [(107, 250), 25], [(80, 167), 31], [(107, 138), 32], [(80, 167), 34], [(107, 138), 37], [(229, 282), 38], [(130, 168), 40], [(137, 282), 41], [(106, 98), 42], [(106, 98), 43], [(137, 282), 44], [(135, 249), 45], [(90, 247), 46], [(72, 25), 47], [(80, 167), 48], [(136, 138), 49], [(136, 138), 50], [(155, 188), 53], [(229, 282), 64], [(90, 247), 65], [(69, 65), 66], [(43, 207), 67], [(187, 256), 68], [(69, 65), 69], [(169, 269), 70]]"
4,3,56.0,1061.0,79.23884870478598,"(62, 194)",[]
4,4,55.0,1062.0,84.00113236566897,"(234, 278)","[[(107, 250), 19], [(174, 220), 21], [(217, 267), 22], [(43, 207), 26], [(107, 250), 27]]"
4,5,46.0,936.0,64.84033727741918,"(106, 216)","[[(169, 269), 7]]"
4,6,63.0,1196.0,77.73799280219468,"(125, 172)",[]
4,7,67.0,1259.0,65.01014635459335,"(189, 251)","[[(169, 269), 3], [(194, 293), 4], [(136, 138), 8], [(136, 138), 10]]"
4,8,56.0,1154.0,88.00739094007643,"(217, 241)","[[(229, 282), 10], [(136, 138), 13], [(229, 282), 15], [(80, 167), 16], [(155, 188), 18], [(155, 188), 19], [(86, 203), 20], [(113, 235), 28], [(86, 203), 31], [(158, 157), 34], [(229, 282), 36], [(113, 235), 37], [(88, 135), 38], [(113, 235), 40], [(137, 282), 42], [(86, 203), 43], [(135, 249), 44], [(113, 235), 45], [(130, 168), 46], [(113, 235), 47], [(137, 282), 48], [(137, 282), 51], [(229, 282), 52], [(187, 256), 53], [(187, 256), 54], [(106, 98), 55], [(113, 235), 56], [(80, 167), 58], [(136, 138), 59], [(94, 182), 60], [(14, 199), 61], [(107, 138), 62], [(57, 95), 63], [(169, 269), 64], [(14, 199), 65], [(35, 163), 66], [(172, 221), 67], [(172, 221), 68], [(43, 207), 69], [(172, 221), 70], [(113, 235), 71], [(141, 210), 72], [(94, 182), 73]]"
4,9,62.0,1178.0,87.35628431421418,"(65, 166)","[[(169, 269), 6], [(174, 220), 9], [(169, 269), 10], [(158, 157), 11], [(107, 250), 13], [(86, 203), 14], [(107, 250), 16], [(155, 188), 17], [(107, 138), 18], [(80, 167), 19], [(229, 282), 20], [(88, 135), 21], [(217, 267), 22], [(86, 203), 23]]"
5,1,53.0,998.0,86.41470892342487,"(50, 164)","[[(86, 203), 19], [(130, 168), 20], [(43, 207), 24], [(217, 267), 25], [(229, 282), 31], [(86, 203), 34], [(107, 250), 37], [(130, 168), 38], [(86, 203), 40], [(86, 203), 42], [(135, 249), 43], [(88, 135), 45], [(130, 168), 49], [(130, 168), 50], [(135, 249), 53], [(135, 249), 54], [(135, 249), 55], [(86, 203), 56], [(135, 249), 57], [(53, 99), 59], [(113, 235), 62], [(136, 138), 63], [(130, 168), 64], [(155, 188), 66], [(53, 99), 67], [(158, 157), 68], [(268, 269), 69], [(113, 235), 70], [(169, 269), 71], [(136, 138), 72], [(43, 207), 73], [(43, 207), 74]]"
5,2,67.0,1151.0,87.22508550662894,"(89, 217)","[[(136, 138), 5], [(217, 267), 10], [(80, 167), 15], [(80, 167), 16], [(130, 168), 17], [(88, 135), 22], [(80, 167), 23], [(107, 250), 25], [(80, 167), 31], [(107, 138), 32], [(80, 167), 34], [(107, 138), 37], [(229, 282), 38], [(130, 168), 40], [(137, 282), 41], [(106, 98), 42], [(106, 98), 43], [(137, 282), 44], [(135, 249), 45], [(90, 247), 46], [(72, 25), 47], [(80, 167), 48], [(136, 138), 49], [(136, 138), 50], [(155, 188), 53], [(229, 282), 64], [(90, 247), 65], [(69, 65), 66], [(43, 207), 67], [(187, 256), 68], [(69, 65), 69], [(169, 269), 70]]"
5,3,55.0,979.0,70.06884046361837,"(162, 164)",[]
5,4,57.0,1095.0,84.96326591317965,"(153, 155)","[[(107, 250), 19], [(174, 220), 21], [(217, 267), 22], [(43, 207), 26], [(107, 250), 27]]"
5,5,45.0,908.0,74.52512062254942,"(69, 214)","[[(169, 269), 7]]"
5,6,67.0,1236.0,81.5772580313284,"(220, 269)",[]
5,7,61.0,1288.0,63.652744284073535,"(212, 274)","[[(169, 269), 3], [(194, 293), 4], [(136, 138), 8], [(136, 138), 10]]"
5,8,60.0,1054.0,86.20541768242421,"(74, 205)","[[(229, 282), 10], [(136, 138), 13], [(229, 282), 15], [(80, 167), 16], [(155, 188), 18], [(155, 188), 19], [(86, 203), 20], [(113, 235), 28], [(86, 203), 31], [(158, 157), 34], [(229, 282), 36], [(113, 235), 37], [(88, 135), 38], [(113, 235), 40], [(137, 282), 42], [(86, 203), 43], [(135, 249), 44], [(113, 235), 45], [(130, 168), 46], [(113, 235), 47], [(137, 282), 48], [(137, 282), 51], [(229, 282), 52], [(187, 256), 53], [(187, 256), 54], [(106, 98), 55], [(113, 235), 56], [(80, 167), 58], [(136, 138), 59], [(94, 182), 60], [(14, 199), 61], [(107, 138), 62], [(57, 95), 63], [(169, 269), 64], [(14, 199), 65], [(35, 163), 66], [(172, 221), 67], [(172, 221), 68], [(43, 207), 69], [(172, 221), 70], [(113, 235), 71], [(141, 210), 72], [(94, 182), 73]]"
5,9,66.0,1218.0,85.57678010221122,"(173, 127)","[[(169, 269), 6], [(174, 220), 9], [(169, 269), 10], [(158, 157), 11], [(107, 250), 13], [(86, 203), 14], [(107, 250), 16], [(155, 188), 17], [(107, 138), 18], [(80, 167), 19], [(229, 282), 20], [(88, 135), 21], [(217, 267), 22], [(86, 203), 23]]"
6,1,54.0,1030.0,83.75750478479395,"(54, 148)","[[(86, 203), 19], [(130, 168), 20], [(43, 207), 24], [(217, 267), 25], [(229, 282), 31], [(86, 203), 34], [(107, 250), 37], [(130, 168), 38], [(86, 203), 40], [(86, 203), 42], [(135, 249), 43], [(88, 135), 45], [(130, 168), 49], [(130, 168), 50], [(135, 249), 53], [(135, 249), 54], [(135, 249), 55], [(86, 203), 56], [(135, 249), 57], [(53, 99), 59], [(113, 235), 62], [(136, 138), 63], [(130, 168), 64], [(155, 188), 66], [(53, 99), 67], [(158, 157), 68], [(268, 269), 69], [(113, 235), 70], [(169, 269), 71], [(136, 138), 72], [(43, 207), 73], [(43, 207), 74]]"
6,2,65.0,1184.0,57.362352811552434,"(136, 138)","[[(136, 138), 5], [(217, 267), 10], [(80, 167), 15], [(80, 167), 16], [(130, 168), 17], [(88, 135), 22], [(80, 167), 23], [(107, 250), 25], [(80, 167), 31], [(107, 138), 32], [(80, 167), 34], [(107, 138), 37], [(229, 282), 38], [(130, 168), 40], [(137, 282), 41], [(106, 98), 42], [(106, 98), 43], [(137, 282), 44], [(135, 249), 45], [(90, 247), 46], [(72, 25), 47], [(80, 167), 48], [(136, 138), 49], [(136, 138), 50], [(155, 188), 53], [(229, 282), 64], [(90, 247), 65], [(69, 65), 66], [(43, 207), 67], [(187, 256), 68], [(69, 65), 69], [(169, 269), 70]]"
6,3,54.0,1011.0,71.9123652321358,"(54, 210)",[]
6,4,61.0,1136.0,82.22437078856234,"(161, 149)","[[(107, 250), 19], [(174, 220), 21], [(217, 267), 22], [(43, 207), 26], [(107, 250), 27]]"
6,5,44.0,938.0,79.22674732550794,"(35, 159)","[[(169, 269), 7]]"
6,6,66.0,1236.0,70.2731911746863,"(92, 251)",[]
6,7,65.0,1323.0,85.07484229869983,"(124, 179)","[[(169, 269), 3], [(194, 293), 4], [(136, 138), 8], [(136, 138), 10]]"
6,8,58.0,1078.0,70.71950098262991,"(199, 261)","[[(229, 282), 10], [(136, 138), 13], [(229, 282), 15], [(80, 167), 16], [(155, 188), 18], [(155, 188), 19], [(86, 203), 20], [(113, 235), 28], [(86, 203), 31], [(158, 157), 34], [(229, 282), 36], [(113, 235), 37], [(88, 135), 38], [(113, 235), 40], [(137, 282), 42], [(86, 203), 43], [(135, 249), 44], [(113, 235), 45], [(130, 168), 46], [(113, 235), 47], [(137, 282), 48], [(137, 282), 51], [(229, 282), 52], [(187, 256), 53], [(187, 256), 54], [(106, 98), 55], [(113, 235), 56], [(80, 167), 58], [(136, 138), 59], [(94, 182), 60], [(14, 199), 61], [(107, 138), 62], [(57, 95), 63], [(169, 269), 64], [(14, 199), 65], [(35, 163), 66], [(172, 221), 67], [(172, 221), 68], [(43, 207), 69], [(172, 221), 70], [(113, 235), 71], [(141, 210), 72], [(94, 182), 73]]"
6,9,65.0,1234.0,65.49731939969281,"(104, 62)","[[(169, 269), 6], [(174, 220), 9], [(169, 269), 10], [(158, 157), 11], [(107, 250), 13], [(86, 203), 14], [(107, 250), 16], [(155, 188), 17], [(107, 138), 18], [(80, 167), 19], [(229, 282), 20], [(88, 135), 21], [(217, 267), 22], [(86, 203), 23]]"
7,1,51.0,1064.0,79.96511208089204,"(100, 204)","[[(86, 203), 19], [(130, 168), 20], [(43, 207), 24], [(217, 267), 25], [(229, 282), 31], [(86, 203), 34], [(107, 250), 37], [(130, 168), 38], [(86, 203), 40], [(86, 203), 42], [(135, 249), 43], [(88, 135), 45], [(130, 168), 49], [(130, 168), 50], [(135, 249), 53], [(135, 249), 54], [(135, 249), 55], [(86, 203), 56], [(135, 249), 57], [(53, 99), 59], [(113, 235), 62], [(136, 138), 63], [(130, 168), 64], [(155, 188), 66], [(53, 99), 67], [(158, 157), 68], [(268, 269), 69], [(113, 235), 70], [(169, 269), 71], [(136, 138), 72], [(43, 207), 73], [(43, 207), 74]]"
7,2,62.0,1210.0,70.36369778170089,"(122, 251)","[[(136, 138), 5], [(217, 267), 10], [(80, 167), 15], [(80, 167), 16], [(130, 168), 17], [(88, 135), 22], [(80, 167), 23], [(107, 250), 25], [(80, 167), 31], [(107, 138), 32], [(80, 167), 34], [(107, 138), 37], [(229, 282), 38], [(130, 168), 40], [(137, 282), 41], [(106, 98), 42], [(106, 98), 43], [(137, 282), 44], [(135, 249), 45], [(90, 247), 46], [(72, 25), 47], [(80, 167), 48], [(136, 138), 49], [(136, 138), 50], [(155, 188), 53], [(229, 282), 64], [(90, 247), 65], [(69, 65), 66], [(43, 207), 67], [(187, 256), 68], [(69, 65), 69], [(169, 269), 70]]"
7,3,53.0,1038.0,64.27237875918848,"(196, 218)",[]
7,4,65.0,1160.0,80.62378917984505,"(77, 153)","[[(107, 250), 19], [(174, 220), 21], [(217, 267), 22], [(43, 207), 26], [(107, 250), 27]]"
7,5,48.0,967.0,85.29229979064193,"(131, 212)","[[(169, 269), 7]]"
7,6,74.0,1260.0,81.71225360121612,"(98, 244)",[]
7,7,70.0,1223.0,81.54638212380245,"(56, 111)","[[(169, 269), 3], [(194, 293), 4], [(136, 138), 8], [(136, 138), 10]]"
