Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,52.0,1051.0,0.0,"(147, 140)","[[(161, 251), 7], [(238, 278), 12], [(37, 206), 14], [(37, 206), 15], [(144, 194), 17], [(81, 172), 18], [(238, 278), 19], [(41, 143), 22], [(140, 240), 23], [(63, 204), 24], [(111, 117), 25], [(147, 164), 27], [(111, 117), 28], [(113, 219), 29], [(140, 240), 31], [(117, 84), 32], [(69, 64), 33], [(144, 194), 34], [(113, 219), 35], [(113, 219), 37], [(81, 172), 38], [(69, 64), 41], [(238, 278), 42], [(238, 278), 43], [(140, 240), 44], [(37, 206), 45], [(150, 274), 46], [(54, 167), 48], [(188, 256), 49], [(187, 161), 51], [(140, 240), 52], [(238, 278), 53], [(102, 181), 55], [(140, 240), 56], [(182, 138), 58], [(182, 138), 59], [(37, 206), 60], [(86, 122), 62], [(86, 122), 63], [(86, 122), 64], [(147, 164), 66], [(81, 172), 67]]"
0,2,53.0,1061.0,0.0,"(61, 149)","[[(147, 164), 6]]"
0,3,54.0,1085.0,0.0,"(123, 42)","[[(187, 161), 5], [(149, 294), 7], [(161, 251), 9], [(86, 122), 20], [(87, 41), 23], [(161, 251), 24], [(41, 143), 25], [(41, 143), 26], [(140, 240), 27], [(69, 64), 28], [(86, 122), 29], [(86, 122), 30], [(198, 229), 31], [(140, 240), 32], [(113, 219), 33], [(238, 278), 34], [(113, 219), 35], [(41, 143), 36], [(144, 194), 44], [(54, 167), 45], [(112, 140), 46], [(216, 292), 47], [(176, 225), 48], [(198, 229), 49], [(117, 84), 50], [(216, 292), 51], [(86, 122), 52], [(84, 207), 53], [(147, 164), 54], [(198, 229), 58], [(81, 172), 59], [(216, 292), 61], [(182, 138), 62], [(179, 297), 63], [(182, 138), 64], [(69, 64), 65], [(45, 189), 66], [(117, 84), 67], [(144, 194), 68], [(144, 194), 73], [(81, 172), 74]]"
0,4,50.0,1007.0,0.0,"(109, 239)",[]
0,5,54.0,1096.0,0.0,"(91, 160)","[[(238, 278), 3], [(37, 206), 4], [(144, 194), 14], [(147, 164), 17], [(238, 278), 18], [(144, 194), 20], [(37, 206), 21], [(161, 251), 22], [(37, 206), 24], [(37, 206), 25], [(113, 219), 26], [(86, 122), 27], [(140, 240), 31], [(63, 204), 33], [(86, 122), 34], [(111, 117), 35], [(81, 172), 36], [(81, 172), 38], [(41, 143), 39], [(150, 274), 40], [(182, 138), 41], [(63, 204), 42], [(81, 172), 44], [(87, 41), 45], [(182, 138), 46], [(86, 122), 47], [(41, 143), 50], [(63, 204), 51]]"
0,6,54.0,1091.0,0.0,"(115, 222)","[[(182, 138), 5], [(238, 278), 8], [(169, 295), 10], [(169, 295), 11], [(161, 251), 12], [(144, 194), 13], [(182, 138), 14], [(113, 219), 16], [(180, 306), 17], [(86, 122), 18], [(113, 219), 20], [(216, 292), 21], [(113, 219), 22], [(238, 278), 25], [(37, 206), 26], [(161, 251), 27], [(81, 172), 28], [(238, 278), 29], [(182, 138), 30], [(216, 292), 31], [(111, 117), 32], [(161, 251), 33], [(112, 140), 34], [(150, 274), 35], [(69, 64), 36], [(188, 256), 37], [(54, 167), 50], [(150, 274), 51], [(182, 138), 52], [(63, 204), 54], [(144, 194), 55], [(140, 240), 56], [(63, 87), 57], [(238, 278), 58], [(188, 256), 60], [(86, 122), 62], [(140, 240), 63], [(139, 122), 64], [(182, 138), 65], [(63, 87), 66]]"
0,7,53.0,1071.0,0.0,"(202, 224)",[]
0,8,48.0,978.0,0.0,"(70, 29)","[[(37, 206), 8], [(161, 251), 15], [(182, 138), 19], [(140, 240), 24], [(63, 204), 27], [(63, 87), 28], [(86, 122), 29], [(86, 122), 33], [(238, 278), 36], [(63, 204), 37], [(111, 117), 38], [(188, 256), 39], [(140, 240), 40], [(216, 292), 41], [(140, 240), 42], [(63, 204), 46], [(188, 256), 47], [(187, 161), 48], [(81, 172), 49], [(140, 240), 50], [(81, 172), 51]]"
0,9,51.0,1027.0,0.0,"(44, 189)",[]
1,1,52.0,1089.0,51.962530000000015,"(147, 140)","[[(161, 251), 7], [(238, 278), 12], [(37, 206), 14], [(37, 206), 15], [(144, 194), 17], [(81, 172), 18], [(238, 278), 19], [(41, 143), 22], [(140, 240), 23], [(63, 204), 24], [(111, 117), 25], [(147, 164), 27], [(111, 117), 28], [(113, 219), 29], [(140, 240), 31], [(117, 84), 32], [(69, 64), 33], [(144, 194), 34], [(113, 219), 35], [(113, 219), 37], [(81, 172), 38], [(69, 64), 41], [(238, 278), 42], [(238, 278), 43], [(140, 240), 44], [(37, 206), 45], [(150, 274), 46], [(54, 167), 48], [(188, 256), 49], [(187, 161), 51], [(140, 240), 52], [(238, 278), 53], [(102, 181), 55], [(140, 240), 56], [(182, 138), 58], [(182, 138), 59], [(37, 206), 60], [(86, 122), 62], [(86, 122), 63], [(86, 122), 64], [(147, 164), 66], [(81, 172), 67]]"
1,2,53.0,1088.0,52.268370000000004,"(61, 149)","[[(147, 164), 6]]"
1,3,54.0,1103.0,34.0,"(123, 42)","[[(187, 161), 5], [(149, 294), 7], [(161, 251), 9], [(86, 122), 20], [(87, 41), 23], [(161, 251), 24], [(41, 143), 25], [(41, 143), 26], [(140, 240), 27], [(69, 64), 28], [(86, 122), 29], [(86, 122), 30], [(198, 229), 31], [(140, 240), 32], [(113, 219), 33], [(238, 278), 34], [(113, 219), 35], [(41, 143), 36], [(144, 194), 44], [(54, 167), 45], [(112, 140), 46], [(216, 292), 47], [(176, 225), 48], [(198, 229), 49], [(117, 84), 50], [(216, 292), 51], [(86, 122), 52], [(84, 207), 53], [(147, 164), 54], [(198, 229), 58], [(81, 172), 59], [(216, 292), 61], [(182, 138), 62], [(179, 297), 63], [(182, 138), 64], [(69, 64), 65], [(45, 189), 66], [(117, 84), 67], [(144, 194), 68], [(144, 194), 73], [(81, 172), 74]]"
1,4,50.0,1040.0,50.88453000000001,"(109, 239)",[]
1,5,54.0,1125.0,54.00831999999999,"(91, 160)","[[(238, 278), 3], [(37, 206), 4], [(144, 194), 14], [(147, 164), 17], [(238, 278), 18], [(144, 194), 20], [(37, 206), 21], [(161, 251), 22], [(37, 206), 24], [(37, 206), 25], [(113, 219), 26], [(86, 122), 27], [(140, 240), 31], [(63, 204), 33], [(86, 122), 34], [(111, 117), 35], [(81, 172), 36], [(81, 172), 38], [(41, 143), 39], [(150, 274), 40], [(182, 138), 41], [(63, 204), 42], [(81, 172), 44], [(87, 41), 45], [(182, 138), 46], [(86, 122), 47], [(41, 143), 50], [(63, 204), 51]]"
