Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,56.0,1120.0,0.0,"(79, 52)",[]
0,2,50.0,1002.0,0.0,"(56, 71)","[[(152, 294), 17], [(99, 214), 19], [(99, 214), 22], [(108, 98), 25], [(59, 176), 27], [(152, 294), 31], [(207, 262), 35], [(108, 98), 36], [(207, 262), 37], [(70, 166), 39], [(99, 214), 41], [(242, 275), 44], [(69, 203), 45], [(151, 141), 47], [(126, 191), 49], [(99, 214), 50], [(103, 193), 51], [(175, 279), 53], [(144, 250), 54], [(99, 214), 55], [(144, 250), 56]]"
0,3,52.0,1041.0,0.0,"(93, 114)","[[(59, 176), 11]]"
0,4,55.0,1114.0,0.0,"(82, 213)","[[(59, 176), 8], [(219, 312), 16], [(108, 98), 18], [(59, 176), 20], [(152, 294), 21], [(59, 176), 23], [(99, 214), 29], [(118, 267), 33], [(151, 141), 36], [(162, 214), 41], [(207, 262), 45], [(84, 144), 47], [(70, 62), 48], [(69, 203), 49], [(103, 193), 50], [(99, 214), 51], [(69, 203), 52], [(242, 275), 53], [(69, 203), 54], [(162, 214), 55], [(126, 191), 56], [(59, 176), 57]]"
0,5,52.0,1055.0,0.0,"(89, 80)","[[(59, 176), 11], [(99, 214), 12], [(219, 312), 25], [(153, 200), 26], [(59, 176), 27], [(70, 166), 30], [(69, 203), 31], [(118, 267), 32], [(207, 262), 33], [(162, 214), 34], [(162, 214), 35]]"
0,6,49.0,993.0,0.0,"(57, 63)","[[(108, 98), 30], [(99, 214), 35], [(207, 262), 36], [(110, 236), 38], [(70, 166), 40], [(110, 236), 42], [(59, 176), 43], [(153, 200), 44], [(151, 141), 48], [(242, 275), 49], [(162, 214), 50], [(144, 250), 55], [(144, 250), 56], [(130, 165), 57], [(84, 144), 62], [(162, 214), 64], [(108, 98), 65], [(175, 279), 66], [(162, 214), 68], [(142, 283), 69], [(110, 236), 70], [(69, 203), 71], [(110, 236), 72], [(110, 236), 73], [(110, 236), 74]]"
0,7,51.0,1033.0,0.0,"(117, 180)",[]
0,8,57.0,1144.0,0.0,"(194, 136)","[[(59, 176), 6], [(108, 98), 15], [(59, 176), 25], [(152, 294), 31], [(151, 141), 33], [(70, 166), 34], [(207, 262), 35], [(219, 312), 36], [(59, 176), 37], [(151, 141), 43], [(153, 200), 46], [(161, 111), 47], [(69, 203), 48], [(69, 203), 50], [(242, 275), 52], [(162, 214), 53]]"
0,9,54.0,1081.0,0.0,"(46, 163)","[[(219, 312), 9], [(99, 214), 10], [(152, 294), 12], [(108, 98), 13], [(59, 176), 14]]"
1,1,56.0,1136.0,48.53493000000001,"(79, 52)",[]
1,2,51.0,1021.0,31.19999999999999,"(56, 71)","[[(152, 294), 17], [(99, 214), 19], [(99, 214), 22], [(108, 98), 25], [(59, 176), 27], [(152, 294), 31], [(207, 262), 35], [(108, 98), 36], [(207, 262), 37], [(70, 166), 39], [(99, 214), 41], [(242, 275), 44], [(69, 203), 45], [(151, 141), 47], [(126, 191), 49], [(99, 214), 50], [(103, 193), 51], [(175, 279), 53], [(144, 250), 54], [(99, 214), 55], [(144, 250), 56]]"
1,3,48.0,978.0,42.19999999999999,"(93, 114)","[[(59, 176), 11]]"
1,4,55.0,1041.0,48.93028000000001,"(82, 213)","[[(59, 176), 8], [(219, 312), 16], [(108, 98), 18], [(59, 176), 20], [(152, 294), 21], [(59, 176), 23], [(99, 214), 29], [(118, 267), 33], [(151, 141), 36], [(162, 214), 41], [(207, 262), 45], [(84, 144), 47], [(70, 62), 48], [(69, 203), 49], [(103, 193), 50], [(99, 214), 51], [(69, 203), 52], [(242, 275), 53], [(69, 203), 54], [(162, 214), 55], [(126, 191), 56], [(59, 176), 57]]"
1,5,52.0,1074.0,49.19999999999999,"(89, 80)","[[(59, 176), 11], [(99, 214), 12], [(219, 312), 25], [(153, 200), 26], [(59, 176), 27], [(70, 166), 30], [(69, 203), 31], [(118, 267), 32], [(207, 262), 33], [(162, 214), 34], [(162, 214), 35]]"
1,6,49.0,951.0,24.39999999999999,"(57, 63)","[[(108, 98), 30], [(99, 214), 35], [(207, 262), 36], [(110, 236), 38], [(70, 166), 40], [(110, 236), 42], [(59, 176), 43], [(153, 200), 44], [(151, 141), 48], [(242, 275), 49], [(162, 214), 50], [(144, 250), 55], [(144, 250), 56], [(130, 165), 57], [(84, 144), 62], [(162, 214), 64], [(108, 98), 65], [(175, 279), 66], [(162, 214), 68], [(142, 283), 69], [(110, 236), 70], [(69, 203), 71], [(110, 236), 72], [(110, 236), 73], [(110, 236), 74]]"
1,7,51.0,1052.0,51.425,"(117, 180)",[]
