Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,54.0,1095.0,0.0,"(188, 149)","[[(160, 236), 11], [(148, 179), 14], [(109, 108), 15], [(146, 112), 16], [(148, 157), 17], [(238, 273), 18], [(110, 206), 19], [(172, 206), 20], [(104, 241), 21], [(109, 108), 22], [(65, 210), 23], [(173, 279), 24], [(21, 206), 25]]"
0,2,53.0,1068.0,0.0,"(128, 166)","[[(109, 108), 7], [(173, 279), 9], [(160, 236), 10], [(148, 157), 12], [(136, 266), 16], [(39, 162), 17], [(82, 182), 18], [(136, 266), 19], [(107, 170), 20], [(83, 131), 21], [(21, 206), 22], [(136, 266), 24], [(82, 182), 25], [(110, 206), 26], [(148, 179), 27], [(160, 236), 28], [(238, 273), 29], [(136, 266), 30], [(238, 273), 32], [(238, 273), 33], [(66, 55), 34], [(94, 81), 35], [(238, 273), 36], [(104, 241), 37], [(148, 179), 38], [(160, 236), 39], [(173, 279), 46], [(61, 125), 47], [(172, 206), 48], [(160, 236), 49], [(107, 170), 50], [(110, 206), 51], [(160, 236), 52], [(109, 108), 53]]"
0,3,54.0,1084.0,0.0,"(149, 199)","[[(104, 241), 12], [(160, 236), 13], [(94, 81), 15], [(160, 236), 16], [(94, 81), 17], [(148, 179), 18], [(104, 241), 20], [(65, 210), 23], [(104, 241), 25], [(21, 206), 26], [(238, 273), 27], [(173, 279), 28], [(178, 137), 29], [(238, 273), 30], [(94, 81), 31], [(66, 55), 32], [(107, 170), 33], [(200, 279), 34], [(178, 137), 35], [(104, 241), 41], [(82, 182), 43], [(132, 90), 44], [(65, 210), 45], [(94, 81), 47], [(104, 241), 48], [(104, 241), 49], [(238, 273), 52], [(83, 131), 53], [(178, 137), 54], [(107, 170), 56], [(146, 112), 57], [(178, 137), 59], [(82, 182), 60], [(66, 55), 61], [(135, 216), 62], [(136, 266), 67], [(173, 279), 68], [(238, 273), 69], [(42, 187), 70], [(173, 279), 72]]"
0,4,48.0,962.0,0.0,"(110, 265)","[[(200, 279), 9], [(135, 216), 10], [(160, 236), 12], [(148, 179), 14], [(82, 182), 16], [(238, 273), 17], [(65, 210), 19], [(110, 206), 22], [(66, 55), 23], [(148, 157), 24], [(148, 179), 26], [(39, 162), 27], [(82, 182), 28], [(110, 206), 29], [(200, 279), 30], [(66, 55), 32], [(66, 55), 34], [(109, 108), 35], [(146, 112), 36], [(83, 131), 37], [(132, 90), 38], [(238, 273), 39], [(39, 162), 40], [(94, 81), 41], [(173, 279), 42], [(104, 241), 43]]"
0,5,52.0,1043.0,0.0,"(207, 269)","[[(104, 241), 10]]"
0,6,51.0,1038.0,0.0,"(56, 73)",[]
0,7,55.0,1119.0,0.0,"(161, 133)","[[(173, 279), 6], [(135, 216), 9], [(148, 179), 10], [(148, 157), 11], [(173, 279), 12], [(148, 179), 17], [(82, 182), 18], [(136, 266), 19], [(160, 236), 20], [(148, 157), 21], [(66, 55), 22], [(200, 279), 23], [(136, 266), 24], [(199, 226), 31], [(82, 182), 32], [(169, 113), 33], [(109, 108), 34], [(178, 137), 35], [(146, 112), 36], [(107, 170), 38], [(83, 131), 39], [(109, 108), 45], [(104, 241), 46], [(160, 236), 47], [(107, 170), 48], [(238, 273), 50], [(178, 137), 51], [(61, 125), 52], [(61, 125), 56], [(172, 206), 57], [(173, 279), 58], [(61, 125), 59], [(42, 187), 60]]"
0,8,49.0,985.0,0.0,"(64, 133)","[[(200, 279), 11], [(148, 179), 12], [(104, 241), 13], [(173, 279), 14], [(146, 112), 15], [(146, 112), 17], [(82, 182), 18], [(136, 266), 19], [(200, 279), 20], [(78, 153), 21], [(104, 241), 23], [(65, 210), 24], [(136, 266), 25], [(136, 266), 26], [(199, 226), 27], [(200, 279), 28], [(146, 112), 29], [(160, 236), 34], [(199, 226), 35]]"
0,9,53.0,1076.0,0.0,"(86, 173)","[[(160, 236), 12], [(104, 241), 13], [(65, 210), 21], [(104, 241), 22], [(107, 170), 23], [(110, 206), 24], [(200, 279), 25], [(238, 273), 26], [(83, 131), 28], [(160, 236), 29], [(148, 179), 30], [(199, 226), 31], [(83, 131), 32], [(148, 179), 33], [(107, 170), 34], [(110, 206), 35], [(199, 226), 37], [(110, 206), 38]]"
1,1,54.0,1028.0,32.39999999999999,"(188, 149)","[[(160, 236), 11], [(148, 179), 14], [(109, 108), 15], [(146, 112), 16], [(148, 157), 17], [(238, 273), 18], [(110, 206), 19], [(172, 206), 20], [(104, 241), 21], [(109, 108), 22], [(65, 210), 23], [(173, 279), 24], [(21, 206), 25]]"
1,2,53.0,1093.0,53.10447999999999,"(128, 166)","[[(109, 108), 7], [(173, 279), 9], [(160, 236), 10], [(148, 157), 12], [(136, 266), 16], [(39, 162), 17], [(82, 182), 18], [(136, 266), 19], [(107, 170), 20], [(83, 131), 21], [(21, 206), 22], [(136, 266), 24], [(82, 182), 25], [(110, 206), 26], [(148, 179), 27], [(160, 236), 28], [(238, 273), 29], [(136, 266), 30], [(238, 273), 32], [(238, 273), 33], [(66, 55), 34], [(94, 81), 35], [(238, 273), 36], [(104, 241), 37], [(148, 179), 38], [(160, 236), 39], [(173, 279), 46], [(61, 125), 47], [(172, 206), 48], [(160, 236), 49], [(107, 170), 50], [(110, 206), 51], [(160, 236), 52], [(109, 108), 53]]"
1,3,52.0,1006.0,46.599999999999994,"(149, 199)","[[(104, 241), 12], [(160, 236), 13], [(94, 81), 15], [(160, 236), 16], [(94, 81), 17], [(148, 179), 18], [(104, 241), 20], [(65, 210), 23], [(104, 241), 25], [(21, 206), 26], [(238, 273), 27], [(173, 279), 28], [(178, 137), 29], [(238, 273), 30], [(94, 81), 31], [(66, 55), 32], [(107, 170), 33], [(200, 279), 34], [(178, 137), 35], [(104, 241), 41], [(82, 182), 43], [(132, 90), 44], [(65, 210), 45], [(94, 81), 47], [(104, 241), 48], [(104, 241), 49], [(238, 273), 52], [(83, 131), 53], [(178, 137), 54], [(107, 170), 56], [(146, 112), 57], [(178, 137), 59], [(82, 182), 60], [(66, 55), 61], [(135, 216), 62], [(136, 266), 67], [(173, 279), 68], [(238, 273), 69], [(42, 187), 70], [(173, 279), 72]]"
1,4,48.0,990.0,44.0,"(110, 265)","[[(200, 279), 9], [(135, 216), 10], [(160, 236), 12], [(148, 179), 14], [(82, 182), 16], [(238, 273), 17], [(65, 210), 19], [(110, 206), 22], [(66, 55), 23], [(148, 157), 24], [(148, 179), 26], [(39, 162), 27], [(82, 182), 28], [(110, 206), 29], [(200, 279), 30], [(66, 55), 32], [(66, 55), 34], [(109, 108), 35], [(146, 112), 36], [(83, 131), 37], [(132, 90), 38], [(238, 273), 39], [(39, 162), 40], [(94, 81), 41], [(173, 279), 42], [(104, 241), 43]]"
1,5,52.0,1081.0,50.652,"(207, 269)","[[(104, 241), 10]]"
1,6,49.0,1076.0,38.1,"(56, 73)",[]
1,7,55.0,1157.0,55.716530000000006,"(161, 133)","[[(173, 279), 6], [(135, 216), 9], [(148, 179), 10], [(148, 157), 11], [(173, 279), 12], [(148, 179), 17], [(82, 182), 18], [(136, 266), 19], [(160, 236), 20], [(148, 157), 21], [(66, 55), 22], [(200, 279), 23], [(136, 266), 24], [(199, 226), 31], [(82, 182), 32], [(169, 113), 33], [(109, 108), 34], [(178, 137), 35], [(146, 112), 36], [(107, 170), 38], [(83, 131), 39], [(109, 108), 45], [(104, 241), 46], [(160, 236), 47], [(107, 170), 48], [(238, 273), 50], [(178, 137), 51], [(61, 125), 52], [(61, 125), 56], [(172, 206), 57], [(173, 279), 58], [(61, 125), 59], [(42, 187), 60]]"
1,8,49.0,1011.0,49.16677000000001,"(64, 133)","[[(200, 279), 11], [(148, 179), 12], [(104, 241), 13], [(173, 279), 14], [(146, 112), 15], [(146, 112), 17], [(82, 182), 18], [(136, 266), 19], [(200, 279), 20], [(78, 153), 21], [(104, 241), 23], [(65, 210), 24], [(136, 266), 25], [(136, 266), 26], [(199, 226), 27], [(200, 279), 28], [(146, 112), 29], [(160, 236), 34], [(199, 226), 35]]"
1,9,48.0,1108.0,47.73972999999999,"(86, 173)","[[(160, 236), 12], [(104, 241), 13], [(65, 210), 21], [(104, 241), 22], [(107, 170), 23], [(110, 206), 24], [(200, 279), 25], [(238, 273), 26], [(83, 131), 28], [(160, 236), 29], [(148, 179), 30], [(199, 226), 31], [(83, 131), 32], [(148, 179), 33], [(107, 170), 34], [(110, 206), 35], [(199, 226), 37], [(110, 206), 38]]"
2,1,53.0,1053.0,60.07929479999998,"(160, 235)","[[(160, 236), 11], [(148, 179), 14], [(109, 108), 15], [(146, 112), 16], [(148, 157), 17], [(238, 273), 18], [(110, 206), 19], [(172, 206), 20], [(104, 241), 21], [(109, 108), 22], [(65, 210), 23], [(173, 279), 24], [(21, 206), 25]]"
2,2,52.0,1117.0,78.45908228297652,"(89, 201)","[[(109, 108), 7], [(173, 279), 9], [(160, 236), 10], [(148, 157), 12], [(136, 266), 16], [(39, 162), 17], [(82, 182), 18], [(136, 266), 19], [(107, 170), 20], [(83, 131), 21], [(21, 206), 22], [(136, 266), 24], [(82, 182), 25], [(110, 206), 26], [(148, 179), 27], [(160, 236), 28], [(238, 273), 29], [(136, 266), 30], [(238, 273), 32], [(238, 273), 33], [(66, 55), 34], [(94, 81), 35], [(238, 273), 36], [(104, 241), 37], [(148, 179), 38], [(160, 236), 39], [(173, 279), 46], [(61, 125), 47], [(172, 206), 48], [(160, 236), 49], [(107, 170), 50], [(110, 206), 51], [(160, 236), 52], [(109, 108), 53]]"
2,3,51.0,1029.0,64.9195008,"(107, 98)","[[(104, 241), 12], [(160, 236), 13], [(94, 81), 15], [(160, 236), 16], [(94, 81), 17], [(148, 179), 18], [(104, 241), 20], [(65, 210), 23], [(104, 241), 25], [(21, 206), 26], [(238, 273), 27], [(173, 279), 28], [(178, 137), 29], [(238, 273), 30], [(94, 81), 31], [(66, 55), 32], [(107, 170), 33], [(200, 279), 34], [(178, 137), 35], [(104, 241), 41], [(82, 182), 43], [(132, 90), 44], [(65, 210), 45], [(94, 81), 47], [(104, 241), 48], [(104, 241), 49], [(238, 273), 52], [(83, 131), 53], [(178, 137), 54], [(107, 170), 56], [(146, 112), 57], [(178, 137), 59], [(82, 182), 60], [(66, 55), 61], [(135, 216), 62], [(136, 266), 67], [(173, 279), 68], [(238, 273), 69], [(42, 187), 70], [(173, 279), 72]]"
2,4,47.0,1018.0,72.35357,"(256, 295)","[[(200, 279), 9], [(135, 216), 10], [(160, 236), 12], [(148, 179), 14], [(82, 182), 16], [(238, 273), 17], [(65, 210), 19], [(110, 206), 22], [(66, 55), 23], [(148, 157), 24], [(148, 179), 26], [(39, 162), 27], [(82, 182), 28], [(110, 206), 29], [(200, 279), 30], [(66, 55), 32], [(66, 55), 34], [(109, 108), 35], [(146, 112), 36], [(83, 131), 37], [(132, 90), 38], [(238, 273), 39], [(39, 162), 40], [(94, 81), 41], [(173, 279), 42], [(104, 241), 43]]"
2,5,51.0,1110.0,78.81172261711998,"(246, 274)","[[(104, 241), 10]]"
2,6,48.0,1099.0,76.7147933,"(115, 187)",[]
2,7,51.0,1182.0,77.21335639299588,"(71, 35)","[[(173, 279), 6], [(135, 216), 9], [(148, 179), 10], [(148, 157), 11], [(173, 279), 12], [(148, 179), 17], [(82, 182), 18], [(136, 266), 19], [(160, 236), 20], [(148, 157), 21], [(66, 55), 22], [(200, 279), 23], [(136, 266), 24], [(199, 226), 31], [(82, 182), 32], [(169, 113), 33], [(109, 108), 34], [(178, 137), 35], [(146, 112), 36], [(107, 170), 38], [(83, 131), 39], [(109, 108), 45], [(104, 241), 46], [(160, 236), 47], [(107, 170), 48], [(238, 273), 50], [(178, 137), 51], [(61, 125), 52], [(61, 125), 56], [(172, 206), 57], [(173, 279), 58], [(61, 125), 59], [(42, 187), 60]]"
2,8,44.0,1035.0,73.91963360701764,"(126, 198)","[[(200, 279), 11], [(148, 179), 12], [(104, 241), 13], [(173, 279), 14], [(146, 112), 15], [(146, 112), 17], [(82, 182), 18], [(136, 266), 19], [(200, 279), 20], [(78, 153), 21], [(104, 241), 23], [(65, 210), 24], [(136, 266), 25], [(136, 266), 26], [(199, 226), 27], [(200, 279), 28], [(146, 112), 29], [(160, 236), 34], [(199, 226), 35]]"
2,9,52.0,1143.0,85.83127803670483,"(102, 173)","[[(160, 236), 12], [(104, 241), 13], [(65, 210), 21], [(104, 241), 22], [(107, 170), 23], [(110, 206), 24], [(200, 279), 25], [(238, 273), 26], [(83, 131), 28], [(160, 236), 29], [(148, 179), 30], [(199, 226), 31], [(83, 131), 32], [(148, 179), 33], [(107, 170), 34], [(110, 206), 35], [(199, 226), 37], [(110, 206), 38]]"
3,1,52.0,1091.0,75.618861457676,"(67, 93)","[[(160, 236), 11], [(148, 179), 14], [(109, 108), 15], [(146, 112), 16], [(148, 157), 17], [(238, 273), 18], [(110, 206), 19], [(172, 206), 20], [(104, 241), 21], [(109, 108), 22], [(65, 210), 23], [(173, 279), 24], [(21, 206), 25]]"
3,2,53.0,1151.0,90.5272422345648,"(135, 262)","[[(109, 108), 7], [(173, 279), 9], [(160, 236), 10], [(148, 157), 12], [(136, 266), 16], [(39, 162), 17], [(82, 182), 18], [(136, 266), 19], [(107, 170), 20], [(83, 131), 21], [(21, 206), 22], [(136, 266), 24], [(82, 182), 25], [(110, 206), 26], [(148, 179), 27], [(160, 236), 28], [(238, 273), 29], [(136, 266), 30], [(238, 273), 32], [(238, 273), 33], [(66, 55), 34], [(94, 81), 35], [(238, 273), 36], [(104, 241), 37], [(148, 179), 38], [(160, 236), 39], [(173, 279), 46], [(61, 125), 47], [(172, 206), 48], [(160, 236), 49], [(107, 170), 50], [(110, 206), 51], [(160, 236), 52], [(109, 108), 53]]"
3,3,50.0,1058.0,79.06148718026984,"(92, 120)","[[(104, 241), 12], [(160, 236), 13], [(94, 81), 15], [(160, 236), 16], [(94, 81), 17], [(148, 179), 18], [(104, 241), 20], [(65, 210), 23], [(104, 241), 25], [(21, 206), 26], [(238, 273), 27], [(173, 279), 28], [(178, 137), 29], [(238, 273), 30], [(94, 81), 31], [(66, 55), 32], [(107, 170), 33], [(200, 279), 34], [(178, 137), 35], [(104, 241), 41], [(82, 182), 43], [(132, 90), 44], [(65, 210), 45], [(94, 81), 47], [(104, 241), 48], [(104, 241), 49], [(238, 273), 52], [(83, 131), 53], [(178, 137), 54], [(107, 170), 56], [(146, 112), 57], [(178, 137), 59], [(82, 182), 60], [(66, 55), 61], [(135, 216), 62], [(136, 266), 67], [(173, 279), 68], [(238, 273), 69], [(42, 187), 70], [(173, 279), 72]]"
3,4,51.0,1045.0,86.803466320935,"(199, 295)","[[(200, 279), 9], [(135, 216), 10], [(160, 236), 12], [(148, 179), 14], [(82, 182), 16], [(238, 273), 17], [(65, 210), 19], [(110, 206), 22], [(66, 55), 23], [(148, 157), 24], [(148, 179), 26], [(39, 162), 27], [(82, 182), 28], [(110, 206), 29], [(200, 279), 30], [(66, 55), 32], [(66, 55), 34], [(109, 108), 35], [(146, 112), 36], [(83, 131), 37], [(132, 90), 38], [(238, 273), 39], [(39, 162), 40], [(94, 81), 41], [(173, 279), 42], [(104, 241), 43]]"
3,5,55.0,1150.0,88.74986610704575,"(99, 105)","[[(104, 241), 10]]"
3,6,55.0,1139.0,92.55419199333326,"(106, 127)",[]
3,7,58.0,1208.0,95.44412707024765,"(209, 292)","[[(173, 279), 6], [(135, 216), 9], [(148, 179), 10], [(148, 157), 11], [(173, 279), 12], [(148, 179), 17], [(82, 182), 18], [(136, 266), 19], [(160, 236), 20], [(148, 157), 21], [(66, 55), 22], [(200, 279), 23], [(136, 266), 24], [(199, 226), 31], [(82, 182), 32], [(169, 113), 33], [(109, 108), 34], [(178, 137), 35], [(146, 112), 36], [(107, 170), 38], [(83, 131), 39], [(109, 108), 45], [(104, 241), 46], [(160, 236), 47], [(107, 170), 48], [(238, 273), 50], [(178, 137), 51], [(61, 125), 52], [(61, 125), 56], [(172, 206), 57], [(173, 279), 58], [(61, 125), 59], [(42, 187), 60]]"
3,8,52.0,1071.0,92.66207348021962,"(67, 126)","[[(200, 279), 11], [(148, 179), 12], [(104, 241), 13], [(173, 279), 14], [(146, 112), 15], [(146, 112), 17], [(82, 182), 18], [(136, 266), 19], [(200, 279), 20], [(78, 153), 21], [(104, 241), 23], [(65, 210), 24], [(136, 266), 25], [(136, 266), 26], [(199, 226), 27], [(200, 279), 28], [(146, 112), 29], [(160, 236), 34], [(199, 226), 35]]"
3,9,57.0,1174.0,94.5811717651011,"(236, 280)","[[(160, 236), 12], [(104, 241), 13], [(65, 210), 21], [(104, 241), 22], [(107, 170), 23], [(110, 206), 24], [(200, 279), 25], [(238, 273), 26], [(83, 131), 28], [(160, 236), 29], [(148, 179), 30], [(199, 226), 31], [(83, 131), 32], [(148, 179), 33], [(107, 170), 34], [(110, 206), 35], [(199, 226), 37], [(110, 206), 38]]"
4,1,56.0,1113.0,80.8575895320571,"(151, 161)","[[(160, 236), 11], [(148, 179), 14], [(109, 108), 15], [(146, 112), 16], [(148, 157), 17], [(238, 273), 18], [(110, 206), 19], [(172, 206), 20], [(104, 241), 21], [(109, 108), 22], [(65, 210), 23], [(173, 279), 24], [(21, 206), 25]]"
