Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,53.0,1063.0,0.0,"(62, 135)","[[(151, 188), 11], [(48, 193), 20], [(174, 279), 22], [(101, 148), 23], [(107, 226), 24], [(91, 224), 25]]"
0,2,52.0,1055.0,0.0,"(102, 127)","[[(90, 193), 9], [(101, 148), 13], [(48, 193), 20], [(107, 226), 21], [(101, 148), 22], [(174, 279), 23], [(174, 279), 24], [(113, 98), 25], [(107, 226), 26], [(189, 277), 27], [(91, 224), 28], [(137, 254), 29], [(90, 193), 30], [(217, 311), 31], [(48, 193), 32], [(48, 193), 33], [(107, 226), 34], [(139, 204), 35], [(113, 98), 37], [(48, 193), 38], [(90, 193), 39]]"
0,3,53.0,1064.0,0.0,"(92, 207)","[[(151, 188), 5], [(91, 224), 15], [(48, 193), 16], [(107, 226), 21], [(63, 156), 23], [(63, 156), 24], [(71, 62), 25], [(174, 279), 26], [(63, 156), 28], [(174, 279), 29], [(137, 254), 32], [(137, 254), 34], [(71, 62), 35], [(63, 156), 36], [(142, 185), 37], [(139, 204), 38], [(137, 254), 39], [(153, 134), 40], [(142, 185), 41], [(153, 134), 51], [(101, 148), 52], [(48, 193), 54], [(81, 121), 55], [(137, 254), 56], [(48, 193), 57], [(142, 185), 58], [(200, 291), 60], [(200, 291), 62], [(261, 263), 63], [(48, 193), 65], [(81, 121), 66], [(101, 148), 67]]"
0,4,55.0,1112.0,0.0,"(195, 227)","[[(81, 121), 6], [(101, 148), 8], [(91, 224), 15], [(174, 279), 17], [(137, 254), 19], [(142, 186), 20], [(91, 224), 21], [(33, 170), 22], [(148, 272), 23], [(235, 241), 25], [(91, 224), 32], [(174, 279), 33], [(113, 98), 34], [(153, 134), 36], [(148, 272), 38], [(200, 291), 47], [(260, 281), 48], [(124, 246), 50], [(137, 254), 51], [(81, 121), 52], [(137, 254), 55], [(124, 246), 57], [(137, 254), 58]]"
0,5,51.0,1034.0,0.0,"(141, 227)","[[(81, 121), 18], [(113, 98), 19], [(137, 254), 21], [(90, 193), 22], [(139, 204), 23], [(137, 254), 26], [(86, 66), 27], [(91, 224), 29], [(137, 254), 30], [(48, 193), 31], [(101, 148), 33], [(71, 62), 34], [(139, 204), 37], [(137, 254), 38], [(101, 148), 39], [(90, 193), 40], [(63, 156), 41], [(137, 254), 44], [(137, 254), 45]]"
0,6,52.0,1041.0,0.0,"(49, 199)","[[(91, 224), 5], [(91, 224), 6], [(90, 193), 8], [(101, 148), 11], [(48, 193), 12], [(48, 193), 13], [(91, 224), 15], [(91, 224), 16], [(71, 62), 17], [(174, 279), 18], [(174, 279), 19], [(174, 279), 20], [(137, 254), 21], [(153, 134), 22], [(113, 98), 24], [(137, 254), 26], [(101, 148), 28]]"
0,7,51.0,1025.0,0.0,"(187, 297)","[[(90, 193), 12], [(48, 193), 13], [(113, 98), 16], [(107, 226), 18], [(48, 193), 20], [(137, 254), 21], [(174, 279), 23], [(63, 156), 25], [(48, 193), 26]]"
0,8,51.0,1035.0,0.0,"(107, 144)","[[(91, 224), 6], [(151, 188), 9], [(81, 121), 12], [(81, 121), 13], [(174, 279), 18], [(139, 204), 20], [(174, 279), 21], [(235, 241), 22], [(33, 170), 24], [(174, 279), 25], [(71, 62), 26], [(139, 204), 27], [(137, 254), 28], [(137, 254), 29], [(174, 279), 31], [(63, 156), 36], [(101, 148), 37], [(260, 281), 38], [(137, 254), 39], [(217, 311), 40], [(142, 185), 42]]"
0,9,54.0,1084.0,0.0,"(103, 76)","[[(90, 193), 12], [(81, 121), 13], [(91, 224), 15], [(90, 193), 16], [(86, 66), 18], [(153, 134), 20], [(48, 193), 23], [(137, 254), 30], [(217, 311), 33], [(86, 66), 34], [(137, 254), 35], [(142, 185), 38], [(48, 193), 39], [(137, 254), 42], [(63, 156), 43], [(142, 185), 44], [(124, 246), 51], [(139, 204), 52], [(174, 279), 60], [(81, 121), 63], [(137, 254), 65], [(142, 185), 73], [(81, 121), 74]]"
1,1,53.0,1094.0,47.10000000000001,"(62, 135)","[[(151, 188), 11], [(48, 193), 20], [(174, 279), 22], [(101, 148), 23], [(107, 226), 24], [(91, 224), 25]]"
1,2,52.0,969.0,49.599999999999994,"(102, 127)","[[(90, 193), 9], [(101, 148), 13], [(48, 193), 20], [(107, 226), 21], [(101, 148), 22], [(174, 279), 23], [(174, 279), 24], [(113, 98), 25], [(107, 226), 26], [(189, 277), 27], [(91, 224), 28], [(137, 254), 29], [(90, 193), 30], [(217, 311), 31], [(48, 193), 32], [(48, 193), 33], [(107, 226), 34], [(139, 204), 35], [(113, 98), 37], [(48, 193), 38], [(90, 193), 39]]"
1,3,53.0,1095.0,51.80925,"(92, 207)","[[(151, 188), 5], [(91, 224), 15], [(48, 193), 16], [(107, 226), 21], [(63, 156), 23], [(63, 156), 24], [(71, 62), 25], [(174, 279), 26], [(63, 156), 28], [(174, 279), 29], [(137, 254), 32], [(137, 254), 34], [(71, 62), 35], [(63, 156), 36], [(142, 185), 37], [(139, 204), 38], [(137, 254), 39], [(153, 134), 40], [(142, 185), 41], [(153, 134), 51], [(101, 148), 52], [(48, 193), 54], [(81, 121), 55], [(137, 254), 56], [(48, 193), 57], [(142, 185), 58], [(200, 291), 60], [(200, 291), 62], [(261, 263), 63], [(48, 193), 65], [(81, 121), 66], [(101, 148), 67]]"
1,4,55.0,1149.0,46.2,"(195, 227)","[[(81, 121), 6], [(101, 148), 8], [(91, 224), 15], [(174, 279), 17], [(137, 254), 19], [(142, 186), 20], [(91, 224), 21], [(33, 170), 22], [(148, 272), 23], [(235, 241), 25], [(91, 224), 32], [(174, 279), 33], [(113, 98), 34], [(153, 134), 36], [(148, 272), 38], [(200, 291), 47], [(260, 281), 48], [(124, 246), 50], [(137, 254), 51], [(81, 121), 52], [(137, 254), 55], [(124, 246), 57], [(137, 254), 58]]"
1,5,51.0,1058.0,56.61072437417758,"(141, 227)","[[(81, 121), 18], [(113, 98), 19], [(137, 254), 21], [(90, 193), 22], [(139, 204), 23], [(137, 254), 26], [(86, 66), 27], [(91, 224), 29], [(137, 254), 30], [(48, 193), 31], [(101, 148), 33], [(71, 62), 34], [(139, 204), 37], [(137, 254), 38], [(101, 148), 39], [(90, 193), 40], [(63, 156), 41], [(137, 254), 44], [(137, 254), 45]]"
1,6,52.0,1065.0,55.865840275783405,"(49, 199)","[[(91, 224), 5], [(91, 224), 6], [(90, 193), 8], [(101, 148), 11], [(48, 193), 12], [(48, 193), 13], [(91, 224), 15], [(91, 224), 16], [(71, 62), 17], [(174, 279), 18], [(174, 279), 19], [(174, 279), 20], [(137, 254), 21], [(153, 134), 22], [(113, 98), 24], [(137, 254), 26], [(101, 148), 28]]"
1,7,51.0,1060.0,47.69999999999999,"(187, 297)","[[(90, 193), 12], [(48, 193), 13], [(113, 98), 16], [(107, 226), 18], [(48, 193), 20], [(137, 254), 21], [(174, 279), 23], [(63, 156), 25], [(48, 193), 26]]"
