Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,50.0,1014.0,0.0,"(23, 193)","[[(52, 199), 9], [(52, 199), 13], [(161, 285), 16], [(124, 220), 19], [(38, 150), 21], [(124, 220), 22], [(51, 177), 23]]"
0,2,54.0,1093.0,0.0,"(136, 193)",[]
0,3,54.0,1092.0,0.0,"(32, 217)",[]
0,4,54.0,1089.0,0.0,"(123, 44)","[[(52, 199), 7]]"
0,5,55.0,1117.0,0.0,"(187, 225)","[[(52, 199), 9], [(161, 285), 18], [(67, 145), 24], [(124, 220), 36], [(51, 177), 40], [(124, 220), 50], [(183, 284), 55], [(137, 185), 56], [(58, 90), 58], [(148, 179), 59], [(128, 266), 61], [(51, 177), 62]]"
0,6,49.0,983.0,0.0,"(141, 241)","[[(52, 199), 9]]"
0,7,54.0,1084.0,0.0,"(48, 127)","[[(52, 199), 9], [(52, 199), 19], [(141, 124), 22], [(84, 194), 23]]"
0,8,53.0,1064.0,0.0,"(134, 261)","[[(84, 194), 17], [(52, 199), 19], [(216, 308), 20], [(52, 199), 23]]"
0,9,54.0,1099.0,0.0,"(112, 208)",[]
1,1,50.0,1047.0,50.18531999999999,"(23, 193)","[[(52, 199), 9], [(52, 199), 13], [(161, 285), 16], [(124, 220), 19], [(38, 150), 21], [(124, 220), 22], [(51, 177), 23]]"
1,2,49.0,1133.0,52.57325,"(136, 193)",[]
1,3,54.0,1126.0,59.53040851852353,"(32, 217)",[]
1,4,55.0,1120.0,37.3,"(123, 44)","[[(52, 199), 7]]"
1,5,50.0,1146.0,43.10000000000001,"(187, 225)","[[(52, 199), 9], [(161, 285), 18], [(67, 145), 24], [(124, 220), 36], [(51, 177), 40], [(124, 220), 50], [(183, 284), 55], [(137, 185), 56], [(58, 90), 58], [(148, 179), 59], [(128, 266), 61], [(51, 177), 62]]"
1,6,49.0,1014.0,54.94442131980095,"(141, 241)","[[(52, 199), 9]]"
1,7,54.0,1031.0,41.39999999999999,"(48, 127)","[[(52, 199), 9], [(52, 199), 19], [(141, 124), 22], [(84, 194), 23]]"
1,8,55.0,1101.0,55.273970000000006,"(134, 261)","[[(84, 194), 17], [(52, 199), 19], [(216, 308), 20], [(52, 199), 23]]"
1,9,54.0,1129.0,54.00831999999999,"(112, 208)",[]
