Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,55.0,1110.0,0.0,"(105, 250)","[[(44, 223), 9], [(93, 158), 10]]"
0,2,51.0,1023.0,0.0,"(183, 284)",[]
0,3,51.0,1038.0,0.0,"(140, 164)","[[(164, 136), 13], [(245, 277), 16], [(167, 303), 18], [(77, 144), 19], [(97, 248), 20], [(187, 300), 22], [(128, 171), 23], [(164, 136), 24], [(46, 188), 25], [(162, 120), 26], [(167, 303), 27], [(162, 120), 28], [(164, 136), 32], [(203, 252), 33]]"
0,4,50.0,1000.0,0.0,"(101, 182)","[[(44, 223), 7], [(71, 67), 10], [(142, 248), 11], [(194, 231), 12], [(235, 301), 14], [(71, 67), 15], [(149, 214), 16], [(167, 303), 17], [(93, 158), 18], [(97, 248), 19], [(71, 67), 20], [(46, 188), 22], [(79, 179), 23], [(156, 260), 24], [(162, 120), 25], [(162, 120), 26], [(143, 145), 27], [(79, 179), 28], [(62, 120), 29], [(77, 144), 33], [(142, 248), 35]]"
0,5,49.0,982.0,0.0,"(37, 170)","[[(164, 136), 11], [(164, 136), 12], [(164, 136), 16], [(128, 171), 21], [(245, 277), 22], [(178, 262), 24], [(166, 208), 25], [(142, 248), 27], [(245, 277), 28], [(166, 208), 31], [(82, 201), 33], [(79, 179), 34], [(93, 158), 35], [(119, 201), 36], [(245, 277), 43], [(46, 188), 45]]"
0,6,50.0,1019.0,0.0,"(147, 90)","[[(142, 248), 5], [(71, 67), 11], [(142, 248), 14], [(77, 144), 15], [(245, 277), 18], [(178, 262), 20], [(142, 248), 21], [(245, 277), 22], [(83, 244), 23], [(166, 208), 24], [(119, 201), 25], [(119, 201), 26], [(82, 201), 27], [(178, 262), 28], [(46, 188), 31], [(46, 188), 34], [(178, 262), 35], [(189, 295), 36], [(119, 201), 37]]"
0,7,49.0,984.0,0.0,"(196, 218)","[[(44, 223), 10], [(142, 248), 13], [(245, 277), 21], [(79, 179), 24], [(128, 171), 25], [(166, 208), 26], [(77, 144), 27], [(77, 144), 28], [(79, 179), 30], [(46, 188), 31], [(128, 171), 32], [(245, 277), 34]]"
0,8,57.0,1149.0,0.0,"(130, 132)",[]
0,9,56.0,1125.0,0.0,"(37, 163)","[[(93, 158), 8], [(164, 136), 10], [(164, 136), 14], [(194, 231), 16], [(164, 136), 19], [(128, 171), 20], [(149, 214), 21], [(178, 262), 22], [(97, 248), 24], [(178, 262), 26]]"
1,1,60.0,1000.0,48.8,"(105, 250)","[[(44, 223), 9], [(93, 158), 10]]"
1,2,51.0,1060.0,51.19372999999999,"(183, 284)",[]
1,3,47.0,1071.0,58.145351049073085,"(140, 164)","[[(164, 136), 13], [(245, 277), 16], [(167, 303), 18], [(77, 144), 19], [(97, 248), 20], [(187, 300), 22], [(128, 171), 23], [(164, 136), 24], [(46, 188), 25], [(162, 120), 26], [(167, 303), 27], [(162, 120), 28], [(164, 136), 32], [(203, 252), 33]]"
1,4,50.0,1035.0,50.0,"(101, 182)","[[(44, 223), 7], [(71, 67), 10], [(142, 248), 11], [(194, 231), 12], [(235, 301), 14], [(71, 67), 15], [(149, 214), 16], [(167, 303), 17], [(93, 158), 18], [(97, 248), 19], [(71, 67), 20], [(46, 188), 22], [(79, 179), 23], [(156, 260), 24], [(162, 120), 25], [(162, 120), 26], [(143, 145), 27], [(79, 179), 28], [(62, 120), 29], [(77, 144), 33], [(142, 248), 35]]"
1,5,49.0,1006.0,50.72957000000001,"(37, 170)","[[(164, 136), 11], [(164, 136), 12], [(164, 136), 16], [(128, 171), 21], [(245, 277), 22], [(178, 262), 24], [(166, 208), 25], [(142, 248), 27], [(245, 277), 28], [(166, 208), 31], [(82, 201), 33], [(79, 179), 34], [(93, 158), 35], [(119, 201), 36], [(245, 277), 43], [(46, 188), 45]]"
1,6,50.0,1042.0,43.39999999999999,"(147, 90)","[[(142, 248), 5], [(71, 67), 11], [(142, 248), 14], [(77, 144), 15], [(245, 277), 18], [(178, 262), 20], [(142, 248), 21], [(245, 277), 22], [(83, 244), 23], [(166, 208), 24], [(119, 201), 25], [(119, 201), 26], [(82, 201), 27], [(178, 262), 28], [(46, 188), 31], [(46, 188), 34], [(178, 262), 35], [(189, 295), 36], [(119, 201), 37]]"
1,7,49.0,898.0,27.900000000000006,"(196, 218)","[[(44, 223), 10], [(142, 248), 13], [(245, 277), 21], [(79, 179), 24], [(128, 171), 25], [(166, 208), 26], [(77, 144), 27], [(77, 144), 28], [(79, 179), 30], [(46, 188), 31], [(128, 171), 32], [(245, 277), 34]]"
1,8,57.0,1066.0,49.400000000000006,"(130, 132)",[]
1,9,56.0,1161.0,57.103719999999996,"(37, 163)","[[(93, 158), 8], [(164, 136), 10], [(164, 136), 14], [(194, 231), 16], [(164, 136), 19], [(128, 171), 20], [(149, 214), 21], [(178, 262), 22], [(97, 248), 24], [(178, 262), 26]]"
2,1,59.0,1037.0,49.13526919999999,"(170, 235)","[[(44, 223), 9], [(93, 158), 10]]"
2,2,55.0,1082.0,72.72393618657003,"(48, 204)",[]
2,3,46.0,1101.0,79.69979914267648,"(203, 222)","[[(164, 136), 13], [(245, 277), 16], [(167, 303), 18], [(77, 144), 19], [(97, 248), 20], [(187, 300), 22], [(128, 171), 23], [(164, 136), 24], [(46, 188), 25], [(162, 120), 26], [(167, 303), 27], [(162, 120), 28], [(164, 136), 32], [(203, 252), 33]]"
2,4,49.0,1065.0,77.84708,"(142, 143)","[[(44, 223), 7], [(71, 67), 10], [(142, 248), 11], [(194, 231), 12], [(235, 301), 14], [(71, 67), 15], [(149, 214), 16], [(167, 303), 17], [(93, 158), 18], [(97, 248), 19], [(71, 67), 20], [(46, 188), 22], [(79, 179), 23], [(156, 260), 24], [(162, 120), 25], [(162, 120), 26], [(143, 145), 27], [(79, 179), 28], [(62, 120), 29], [(77, 144), 33], [(142, 248), 35]]"
2,5,51.0,913.0,68.05839006939419,"(236, 264)","[[(164, 136), 11], [(164, 136), 12], [(164, 136), 16], [(128, 171), 21], [(245, 277), 22], [(178, 262), 24], [(166, 208), 25], [(142, 248), 27], [(245, 277), 28], [(166, 208), 31], [(82, 201), 33], [(79, 179), 34], [(93, 158), 35], [(119, 201), 36], [(245, 277), 43], [(46, 188), 45]]"
2,6,49.0,1076.0,75.52222880000001,"(104, 238)","[[(142, 248), 5], [(71, 67), 11], [(142, 248), 14], [(77, 144), 15], [(245, 277), 18], [(178, 262), 20], [(142, 248), 21], [(245, 277), 22], [(83, 244), 23], [(166, 208), 24], [(119, 201), 25], [(119, 201), 26], [(82, 201), 27], [(178, 262), 28], [(46, 188), 31], [(46, 188), 34], [(178, 262), 35], [(189, 295), 36], [(119, 201), 37]]"
2,7,44.0,925.0,48.42999999999999,"(93, 60)","[[(44, 223), 10], [(142, 248), 13], [(245, 277), 21], [(79, 179), 24], [(128, 171), 25], [(166, 208), 26], [(77, 144), 27], [(77, 144), 28], [(79, 179), 30], [(46, 188), 31], [(128, 171), 32], [(245, 277), 34]]"
2,8,56.0,1099.0,66.38782280000001,"(60, 227)",[]
