Step,AgentID,Manpower,flocks,surplus,position,enclosures
0,1,53.0,1064.0,0.0,"(154, 240)","[[(152, 269), 12], [(49, 204), 15], [(86, 222), 17], [(152, 269), 21], [(49, 204), 27], [(152, 269), 38], [(86, 222), 39]]"
0,2,53.0,1061.0,0.0,"(140, 215)","[[(140, 179), 17], [(86, 222), 18]]"
0,3,51.0,1038.0,0.0,"(91, 78)","[[(49, 204), 19], [(152, 269), 27], [(86, 222), 28], [(140, 179), 32], [(59, 108), 34], [(140, 179), 36]]"
0,4,53.0,1078.0,0.0,"(133, 180)","[[(152, 269), 5], [(152, 269), 8], [(86, 222), 14], [(49, 204), 17]]"
0,5,56.0,1125.0,0.0,"(216, 242)","[[(152, 269), 4]]"
0,6,53.0,1079.0,0.0,"(161, 256)","[[(152, 269), 13], [(86, 222), 29], [(86, 222), 31]]"
0,7,54.0,1093.0,0.0,"(153, 258)",[]
0,8,53.0,1060.0,0.0,"(236, 276)",[]
0,9,52.0,1042.0,0.0,"(124, 258)",[]
1,1,51.0,1084.0,52.420930000000006,"(154, 240)","[[(152, 269), 12], [(49, 204), 15], [(86, 222), 17], [(152, 269), 21], [(49, 204), 27], [(152, 269), 38], [(86, 222), 39]]"
1,2,49.0,984.0,46.30000000000001,"(140, 215)","[[(140, 179), 17], [(86, 222), 18]]"
1,3,51.0,940.0,34.1,"(91, 78)","[[(49, 204), 19], [(152, 269), 27], [(86, 222), 28], [(140, 179), 32], [(59, 108), 34], [(140, 179), 36]]"
1,4,53.0,1004.0,41.5,"(133, 180)","[[(152, 269), 5], [(152, 269), 8], [(86, 222), 14], [(49, 204), 17]]"
1,5,61.0,1144.0,46.400000000000006,"(216, 242)","[[(152, 269), 4]]"
1,6,52.0,1097.0,55.125969999999995,"(161, 256)","[[(152, 269), 13], [(86, 222), 29], [(86, 222), 31]]"
1,7,54.0,1119.0,53.93333,"(153, 258)",[]
1,8,53.0,1083.0,50.652,"(236, 276)",[]
1,9,52.0,1042.0,44.6,"(124, 258)",[]
